Date,KOTAKBANK.NS_PRICE,INFY.NS_PRICE,WIPRO.NS_PRICE,TECHM.NS_PRICE,ONGC.NS_PRICE,NTPC.NS_PRICE,ITC.NS_PRICE,NESTLEIND.NS_PRICE,BRITANNIA.NS_PRICE,SUNPHARMA.NS_PRICE,DRREDDY.NS_PRICE,APOLLOHOSP.NS_PRICE,BHARTIARTL.NS_PRICE,TATASTEEL.NS_PRICE,DLF.NS_PRICE,KOTAKBANK.NS_RETURN,INFY.NS_RETURN,WIPRO.NS_RETURN,TECHM.NS_RETURN,ONGC.NS_RETURN,NTPC.NS_RETURN,ITC.NS_RETURN,NESTLEIND.NS_RETURN,BRITANNIA.NS_RETURN,SUNPHARMA.NS_RETURN,DRREDDY.NS_RETURN,APOLLOHOSP.NS_RETURN,BHARTIARTL.NS_RETURN,TATASTEEL.NS_RETURN,DLF.NS_RETURN,^NSEI_MARKET,^INDIAVIX_MARKET
2021-12-03,380.7791748046875,1525.0128173828125,292.65191650390625,1351.7340087890625,112.46825408935547,108.80992126464844,174.52505493164062,919.3593139648438,3291.7919921875,715.573486328125,889.3072509765625,5359.31982421875,693.3602905273438,96.41165924072266,370.6256103515625,-0.02548053811364992,-0.007264514168579872,-0.00935366480915667,-0.022305332598271832,0.013194435232575907,-0.01320882353979036,-0.01685508092739052,-0.009323920097860205,-0.006916286804757643,-0.0188581789490897,-0.014208395758279035,-0.02870586023998889,-0.01938439692435845,0.005034210249419191,0.0029865804153892395,17196.69921875,18.450000762939453
2021-12-06,375.01043701171875,1489.6455078125,285.22998046875,1316.4833984375,110.5025863647461,106.53948211669922,171.57229614257812,904.8536987304688,3238.484375,701.6292724609375,870.3853149414062,5228.50341796875,673.3322143554688,95.6182861328125,361.3167724609375,-0.015149824818880164,-0.02319148348602662,-0.025360968497389558,-0.026078067225031476,-0.01747753390968143,-0.02086610413426393,-0.016918824579193248,-0.0157779608190598,-0.016194102578175218,-0.019486767094656465,-0.02127716378605682,-0.024409143425037083,-0.028885525239183196,-0.008229016222293661,-0.02511655328350071,16912.25,20.079999923706055
2021-12-07,385.3444519042969,1504.0120849609375,288.83819580078125,1337.6083984375,112.46825408935547,107.396240234375,173.73764038085938,920.448974609375,3218.10595703125,707.8637084960938,874.641845703125,5243.15478515625,674.5386962890625,99.06771850585938,375.4239807128906,0.027556606090553215,0.009644292600549331,0.012650196610123121,0.01604653733201089,0.01778843183019374,0.00804169591079229,0.012620593691197168,0.017235135249805245,-0.006292578752599365,0.008885655544685678,0.004890398181873312,0.0028022105019855914,0.0017918078295846573,0.03607502824570252,0.03904387874348747,17176.69921875,18.459999084472656
2021-12-08,382.0224304199219,1540.6534423828125,293.0858459472656,1361.4903564453125,114.3954086303711,109.02412414550781,177.12342834472656,926.8654174804688,3312.17041015625,721.0463256835938,884.315673828125,5261.75048828125,690.271728515625,101.15462493896484,381.6618347167969,-0.008620914270228153,0.02436240891164565,0.014705984901713265,0.01785422253307445,0.017135097869346305,0.015157736505302388,0.01948793569686469,0.006970992470078929,0.029229756378741367,0.01862310078801377,0.01106033077713442,0.0035466630086233852,0.023324135906682475,0.021065453657157063,0.016615491615802558,17469.75,17.270000457763672
2021-12-09,381.20684814453125,1549.5283203125,293.7708740234375,1366.9197998046875,113.58600616455078,107.99597930908203,185.35165405273438,917.61767578125,3356.77099609375,723.1404418945312,888.871826171875,5162.4052734375,689.113525390625,101.48663330078125,382.5255432128906,-0.0021349067762700402,0.005760463505641633,0.0023372949790796405,0.003987867658167277,-0.007075480349352237,-0.0094304342684155,0.04645475635212759,-0.009977437419509294,0.01346566764824031,0.002904274158740394,0.005152178660394968,-0.01888063963979425,-0.0016778944829315412,0.0032821866723022897,0.0022630203429552243,17516.849609375,16.600000381469727
2021-12-10,377.3079833984375,1545.837890625,291.51007080078125,1359.66650390625,113.74016571044922,108.08164978027344,185.90281677246094,916.9278564453125,3364.6904296875,724.6632080078125,888.6881713867188,5174.7373046875,685.9764404296875,101.75828552246094,402.1988220214844,-0.010227688104426536,-0.0023816471368239833,-0.007695804528517924,-0.005306306850975329,0.0013572054437331893,0.0007932746361438703,0.0029736056176210557,-0.0007517502704491585,0.002359241545808688,0.0021057681538205753,-0.00020661559940227114,0.0023888150187381108,-0.004552348554121344,0.002676729071054984,0.051429974174678206,17511.30078125,16.059999465942383
2021-12-13,372.60345458984375,1533.0089111328125,294.77569580078125,1389.783935546875,112.50680541992188,107.78179931640625,184.72174072265625,903.2120361328125,3324.212158203125,725.85302734375,889.9457397460938,5136.65625,678.640869140625,100.49061584472656,397.4964599609375,-0.012468670199394571,-0.008299045824915474,0.011202443164413767,0.022150602044030077,-0.010843665321071727,-0.002774295770621271,-0.00635319071711693,-0.014958450892388231,-0.012030310761199647,0.001641892844551185,0.0014150839404249993,-0.007359031472574329,-0.010693619863194725,-0.012457655622102326,-0.011691635586878246,17368.25,16.56999969482422
2021-12-14,366.09857177734375,1539.5989990234375,295.46087646484375,1393.6439208984375,113.23910522460938,108.25302124023438,179.99740600585938,915.431396484375,3315.78271484375,719.61865234375,898.99072265625,5141.884765625,667.5409545898438,100.65446472167969,400.18353271484375,-0.017457924054033458,0.00429879294423352,0.002324413694287708,0.0027773996035171944,0.006508937854508012,0.004371999046377084,-0.02557541250052453,0.013528783788002707,-0.0025357717733429652,-0.00858903216649054,0.010163521781380469,0.00101788310732287,-0.01635609503571056,0.0016304893305290058,0.006759991659222031,17324.900390625,16.950000762939453
2021-12-15,371.46954345703125,1523.82666015625,290.66510009765625,1392.7108154296875,110.965087890625,108.55290222167969,176.41477966308594,913.7326049804688,3280.537841796875,737.750732421875,890.0424194335938,5122.69580078125,661.6048583984375,99.52045440673828,394.42547607421875,0.014670834834488389,-0.01024444603899577,-0.01623151066418138,-0.0006695436723523907,-0.020081555125977646,0.002770185792596136,-0.019903766516817578,-0.00185572781360821,-0.010629427823811932,0.025196790020756143,-0.009953721431314344,-0.0037318932100606217,-0.008892482402152457,-0.011266368740592503,-0.01438853968218623,17221.400390625,17.219999313354492
2021-12-16,370.1466979980469,1556.689697265625,294.2732849121094,1402.08544921875,112.0442886352539,109.15263366699219,175.50927734375,916.3043823242188,3298.137451171875,727.6138916015625,889.4717407226562,5134.28857421875,657.6957397460938,99.44715881347656,388.8114013671875,-0.0035611141809190894,0.021566125576255146,0.012413546769945327,0.006731213461690588,0.009725588156994425,0.005524784994580534,-0.005132803051225321,0.002814584189873459,0.005364854857263346,-0.013740197569218848,-0.000641181474587138,0.00226302202752926,-0.005908539822102599,-0.0007364877270572556,-0.014233549929150269,17248.400390625,15.899999618530273
