Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost,NIFTY_50
2017-01-18,0.001486492362263,-0.0019257557472331,0.0047279267205877,0.0064338743696265,0.000785761867052,0.0033433992805059,0.002262443438914019
2017-01-19,0.0022876790322011,0.0013238167186577,0.0044659558786093,0.0018143123386294,0.0004910964783479,0.003872754383782,0.0021503634757038537
2017-01-20,-0.0105529075306867,-0.0049742133372001,-0.0116844651264782,-0.0151098535418743,-0.0104670662483567,-0.0102565092208453,-0.010165855054597661
2017-01-23,0.0042681481218826,0.0031432850260606,0.0067552152287519,0.0037003080670827,0.0012341353721266,0.0084467232063487,0.005048344194100052
2017-01-24,0.0074355353843488,0.0064012768840238,0.009403394333713,0.0127788118413911,0.0080871201507341,0.0057744074738465,0.010045856484240057
2017-01-25,0.0095621503986317,0.0062381542395555,0.0161903861860933,0.0178024124994895,0.0116845741709385,0.0222019710770497,0.014977960574563243
2017-01-27,0.0003614243153867,-0.000950553902701,-0.0014992420628743,0.0015612961829411,0.0053864012142897,-0.0018769264909559,0.00447531312661642
2017-01-30,0.004722088499638,0.0063266614605623,-0.0024809920468647,-0.0007828616388218,0.0126381121952487,0.0079411067038738,-0.0009836539852451365
2017-01-31,-0.0089969483983228,-0.0087895842533747,-0.0064787327110387,-0.0068759326087097,-0.0067517766647659,-0.0021407511279663,-0.008276643631809133
2017-02-01,0.0080218616182731,0.0039969114993877,0.0133076044624134,0.009961521005698,0.0112199527310475,0.0216264120588936,0.01811647640847469
2017-02-02,0.0100345628697308,0.0116164091564154,0.0062520648182091,0.0059881244061247,0.0119143996743536,0.0052182882726292,0.002047818890261066
2017-02-03,0.0071767836836625,0.0060685374492485,0.0001865127727825,0.006132065910033,0.0115241293232854,0.0062666351599996,0.0007671174184962215
2017-02-06,0.0076685286043471,0.0099845394393915,0.0082059011916679,0.0071232843116099,0.0097634892150293,0.0104204932069952,0.006875638006406781
2017-02-07,-0.0074229503536752,-0.007023578274612,-0.00280775660158,-0.00793613851969,-0.0091163344117785,-0.0069963270617084,-0.0037211469911869743
2017-02-08,-0.0025222054631526,-0.0023539476340038,-0.0056117495935909,-0.0049195873973442,-0.0047548169282039,-0.0021514337735264,8.55353964515082e-05
2017-02-09,0.0018137323270066,0.0039164455014483,-0.0026946683510618,-0.0043877082657625,0.0013903077487932,0.0031844930436972,0.0010663168924529565
2017-02-10,0.0045869578905804,0.0041832577989472,0.0061589336453301,0.0016167585416424,-0.000824687968421,-0.0001975975102599,0.0017257602055471555
2017-02-13,0.0035365959822497,0.0059517223169158,0.0074805859127662,0.0022082348038287,-0.000202198994146,0.0011663838583156,0.001307776751758416
2017-02-14,0.0029254231971769,0.0023340762577647,-0.001362747639816,0.0006959099210521,0.0056074816989518,0.007446045751611,-0.0014480326951941125
2017-02-15,-0.0137893496869541,-0.0061042061209907,-0.0057249399779034,-0.020832139227911,-0.0255684849083242,-0.017621994077132,-0.007688501401983627
2017-02-16,0.0122514674633964,0.0089890273672645,0.009577346668136,0.0163699698963596,0.0177511517580976,0.0087135791823224,0.006109070053333943
2017-02-17,0.0040564067869297,0.001572614134049,0.0007621293354562,0.0082997763091076,0.0062872890688204,0.0052627921399831,0.004978377228582742
2017-02-20,0.0075108601571044,0.0037371284548635,0.0102280435683917,0.0110587477058259,0.0093869505339222,0.0091615728766781,0.0065180179247708026
2017-02-21,-0.0005108596509643,-0.001077546025889,-0.0033143744971069,0.0001920660271636,0.0004922737315602,-0.00048602550271,0.003226575978951818
2017-02-22,-0.0030518289182569,-0.0034062195870024,-0.0104562965276621,-0.0011247741256345,0.0006877818487229,-0.0026176465828236,0.0021386509747480797
2017-02-23,0.0058013956568001,0.0079077821515208,0.0069549498259689,0.0035280380845771,0.0077960795188011,0.0076308458325221,0.0014114204061503877
2017-02-27,-0.0070644599278746,-0.0059344960678025,-0.0055053527520783,-0.0080011938327002,-0.0068516037741284,-0.0035487924573657,-0.004787717958219084
2017-02-28,0.0010237728708827,-0.0016620596932555,-0.001221506233278,0.0022879296459622,0.0045527137864715,0.0029763379793366,-0.0019221268068030373
2017-03-01,0.009854615136754,0.0068733677059813,0.0095243073402614,0.0143773895927718,0.0172254549849673,0.0138675485983288,0.007455313102474381
2017-03-02,-0.0159426023016391,-0.0100921139501129,-0.0141006126008588,-0.0222133896357623,-0.0197348378337743,-0.0214366439750348,-0.0051476453411544165
2017-03-03,-0.0013749669899901,-0.0028925799232277,-0.0036589877659842,-0.0029892194591984,0.0006571328273822,0.005713491879736,-0.0002472199008398679
2017-03-06,0.0037055752900299,0.0057829119240439,0.0060876759176525,0.0020809677829876,0.00012272564761,-0.0005653920639952,0.00740657732427441
2017-03-07,-0.0019045182139245,-0.0002214449603722,-0.0075929567267484,-0.0029161714885097,-0.0026211467012726,-0.0042508031604902,-0.0018463654426456033
2017-03-08,-0.0048736550035226,-0.0001148514038281,-0.0024030469585134,-0.0064136785348173,-0.0087668673823182,-0.0070200131865291,-0.0025260799775062015
2017-03-09,-0.0083014865749041,-0.009906140098062,0.0004738345819106,-0.0094091011707019,-0.0057551782618285,-0.0040979583072343,0.0003025666294942386
2017-03-10,-0.0011904114050518,-0.0004494092753668,0.0026448905501873,-0.0002931693827544,-0.0072210275652772,-0.0041671852431041,0.0008457269729471584
2017-03-14,0.0120659652498741,0.0102951584987333,0.0104976568688797,0.0145289177838091,0.0194108146308445,0.0216044675106152,0.017062996865551794
2017-03-15,-0.0004739063324285,-0.0018798871692955,0.0016658421230649,0.0023073994033431,0.0010272255534254,0.0003813393164259,-0.0002421255983823256
2017-03-16,0.0106062613056014,0.0076160208235212,0.0136737087359082,0.0143114973568273,0.0138428763421454,0.0138495343546433,0.0075841396735512046
2017-03-17,0.0005376801769205,0.0030169422370965,0.0047183798956688,-0.0042452230734485,0.006900759252187,0.0084018398705082,0.0006936658662091144
2017-03-20,-0.0006499331696469,0.000482222674454,-0.0003699127536777,-0.000130560174258,-0.0047157722756508,-0.0042205679594496,-0.0036244557639315556
2017-03-21,0.0006437180780941,0.0016979902072444,0.0080484420204463,-0.0028003840811866,-0.0005893289845951,0.0021401627747002,-0.0005861397529225432
2017-03-22,-0.0070463530783111,-0.0053870625284365,-0.0115199093524966,-0.0049749927990883,-0.0081536962400937,-0.008495206935351,-0.009981889457600146
2017-03-23,0.0061071397563036,0.0059404371707019,0.0048855665325468,0.0057591460386813,0.0033636652665942,0.0031829045988482,0.006184587497530369
2017-03-24,0.0005669270819008,0.0028567794223731,0.0039298819792255,6.425497215067411e-05,0.0001094513583966,0.0027222552006332,0.002388232369495924
2017-03-27,-0.007696482145561,-0.0036096564763383,-0.0070751309185097,-0.0119813301490119,-0.0045608825226421,-0.0045511613196679,-0.006895015885759803
2017-03-28,0.0009536958165414,0.0012111705839413,0.0031061861209815,0.0024787629252196,3.207450024329296e-06,0.0001847374671265,0.006146863328001739
2017-03-29,0.0016408267496947,0.002615936521294,0.0054788204742546,-0.0010998214724605,-0.0014004958084672,-0.0014429714487735,0.004724859454424246
2017-03-30,0.0008808426601623,0.0054910053716439,0.001645200005345,-0.0038577927651248,0.0059550016796338,0.0061893173434549,0.003275464899958447
2017-03-31,0.0027320014526415,0.0030910042205254,0.0032069588876948,0.0052503598285217,0.0032685366644399,0.0040870761047983,0.0
2017-04-03,-0.0014613802434918,-0.0046159684048337,-0.003096986012371,0.0062729813906372,5.530314162749037e-05,0.001263309346147,0.006987285393105225
2017-04-05,0.0021694687209171,0.0023819937378921,0.0052013848991369,0.0045523420862123,0.0011427056647551,0.0040448382120522,0.002955317785461098
2017-04-06,0.0021749914015884,-0.0015686795368102,-0.000138465930864,0.0053622542748659,-0.0011478528523349,0.0004015668412459,-0.00034540133484917135
2017-04-07,-0.0081252688934076,-0.0061159560117916,-0.0059913547326432,-0.0107989570551896,-0.007419167152696,-0.008517082700647,-0.006872244968150865
2017-04-10,0.0001622982102109,-0.0027173834133772,0.0022565162705668,0.0044820905650757,0.0029213011083615,0.0036225249994194,-0.0018318178068531532
2017-04-11,0.0054969523261847,0.005936273824985,0.0048632552078763,0.0020025296323774,0.0037128686946909,0.0041743340901245,0.006050221207523521
2017-04-12,-0.0030593344506806,-0.0041111499814088,-0.0034162074015367,-0.0007008358996402,0.0003115003038874,0.0007718641677075,-0.003632110499891761
2017-04-13,-0.0106658871666738,-0.0113810563952066,-0.015103354752108,-0.0046751091837439,-0.0062736253088549,-0.0053555905831216,-0.005720723153564311
2017-04-17,-0.0015482203777917,-0.0066897511706289,-0.0055700827503485,0.0025271713232611,0.0009942255631413,0.0058548912686263,-0.0012567207506942735
2017-04-18,-0.0085348683450348,-0.0017203738737399,-0.0045897127838195,-0.0144951316211862,-0.0114603694245783,-0.0119152978127953,-0.003736545992832463
2017-04-19,0.0013992029900381,0.0003297466840786,0.0048418044668194,0.0027188037886132,-0.0029435079778889,-0.0022291462114422,-0.00018125901870869043
2017-04-20,0.0037464624800267,0.0044687334275274,0.0026096520714007,0.0009958142799351,0.0058418248279243,0.0070225986845463,0.003614037526775471
2017-04-21,0.0024211218636542,-0.0031900339430382,-0.002392618329648,0.0053989118405848,0.0050692472736634,0.0048866702406805,-0.0018606890321317682
