Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost,NIFTY_50
2022-07-20,-0.0882743877907044,-0.022971453975688005,-0.17635115806482304,-0.16148114866054575,-0.06738282860479372,-0.10164832999508677,-0.10587193784519422
2022-07-21,-0.08401086489707965,-0.019553496674550197,-0.17037527908267436,-0.15476948816110014,-0.06125714032804985,-0.09719493703349447,-0.10130408815834668
2022-07-22,-0.0849090007034018,-0.01924221310386698,-0.1736177695552601,-0.15913044345266492,-0.0639096704294434,-0.09691601912416259,-0.09512349039401691
2022-07-25,-0.08629897197176917,-0.023386982295837022,-0.17016966348929075,-0.15762819471533285,-0.06280236976365028,-0.09565473990119766,-0.09991046748236032
2022-07-26,-0.0971010690016042,-0.03682009363408578,-0.18098384587600236,-0.16804132915915326,-0.07572560870869594,-0.10542476887343477,-0.10787442192331065
2022-07-27,-0.09031645369547114,-0.02999599263932118,-0.17273179819891682,-0.1622538495245539,-0.07014333825360253,-0.0974307444649316,-0.09932591633413501
2022-07-28,-0.07470739805306847,-0.018539175940738617,-0.1586064006445257,-0.14535268245537492,-0.04969159525148825,-0.08011958823382337,-0.0837499009011391
2022-07-29,-0.060790332903034816,-0.011268316683020974,-0.13591133882294582,-0.12417003288979966,-0.027587752906458207,-0.05647765267727112,-0.0713750693692029
2022-08-01,-0.053304204179149495,-0.005310146447643049,-0.13034690187881415,-0.11454700274420393,-0.02200796573139241,-0.052944353026818325,-0.061535794508601915
2022-08-02,-0.05515349814400217,-0.006366830023500358,-0.12914137347043564,-0.11835426575712105,-0.029850919838059542,-0.0582324411533941,-0.06124362463994093
2022-08-03,-0.05672715861845423,-0.007877902637978051,-0.13113069846854808,-0.11810146957780321,-0.02703659154973226,-0.059695249006975315,-0.058932586348141025
2022-08-04,-0.05171657372137339,0.0,-0.1253872669780799,-0.11582163012015212,-0.017738847907704525,-0.04977187238227143,-0.05926545281572915
2022-08-05,-0.05047007575396545,0.0,-0.12398468828288833,-0.11355167549321965,-0.017948849590014193,-0.050832303812332835,-0.0584265743505723
2022-08-08,-0.04869694757565746,0.0,-0.1188232218152021,-0.11082240752367767,-0.021900399240561752,-0.05391947468496361,-0.05152073148172631
2022-08-10,-0.0479906460206484,-0.00017707373229247647,-0.11581910721743416,-0.10973403319210051,-0.021750484833251926,-0.054506637122263224,-0.05099844084458671
2022-08-11,-0.047348770219495795,-0.0024042377004934723,-0.11999668006647124,-0.1086999900354435,-0.020364066853293283,-0.055915281323713595,-0.044273882825506816
2022-08-12,-0.04439704835287539,-0.0007453168986691905,-0.11617213318347297,-0.10243283162703498,-0.012600548950117973,-0.046853320429172896,-0.04215501704500413
2022-08-16,-0.03948936584341989,0.0,-0.11222957745388384,-0.09763109429228378,-0.007352686283238152,-0.0418010876334487,-0.0352762347718083
2022-08-17,-0.03337762145459322,0.0,-0.10847635690217583,-0.09079739345290327,-0.0007889623685348734,-0.03816851384540332,-0.028835813007055622
2022-08-18,-0.033597887386697445,-0.0029430962243105485,-0.11052621118377404,-0.09141091958773018,-0.004439501327406781,-0.04142295422035369,-0.028172828413625117
2022-08-19,-0.04497755668862724,-0.009300930548159614,-0.12361654648749254,-0.10543052418717391,-0.010127517368872962,-0.04888251829544921,-0.03889157263285836
2022-08-22,-0.059916703195008414,-0.015099021794477085,-0.13988638952824528,-0.12635623430761178,-0.024298989514812575,-0.06139339486164941,-0.0533825216035515
2022-08-23,-0.05422145573247428,-0.011273969925297167,-0.13419952172762684,-0.12004069360702674,-0.021276286343610118,-0.0572762958822981,-0.04868475991649246
2022-08-24,-0.050753047489619174,-0.010591605668883952,-0.1305803359113934,-0.11328551901750561,-0.020522683933271835,-0.05836063772572886,-0.04719917549747599
2022-08-25,-0.052994573389238075,-0.014665592687840068,-0.13626231698103475,-0.11456562626226263,-0.023823509750172223,-0.06235017551756039,-0.05166417377976251
2022-08-26,-0.047490410586683685,-0.012590201999294393,-0.12817062978715743,-0.10742206114648556,-0.02051396726679311,-0.0590787866503103,-0.04969139293359026
2022-08-29,-0.06016951590118458,-0.0184587369917546,-0.13771667300245827,-0.12463987986834446,-0.02515984279958794,-0.06327357163438174,-0.0630052059934989
2022-08-30,-0.038803640251263816,-0.0021623077941449464,-0.11876409355008388,-0.10128475026235195,-0.009341212715616276,-0.0478595828149041,-0.03884548505589169
2022-09-01,-0.04898276087249276,-0.013257264449456296,-0.13241436959013098,-0.11129634590865178,-0.02148715797082723,-0.056838630932348644,-0.050562722972437246
2022-09-02,-0.05020618158955337,-0.014176396356500365,-0.1317792615740232,-0.11397950657225853,-0.02225665810872024,-0.0565044087755151,-0.05074411352765518
2022-09-05,-0.046058538477301236,-0.011656966238703936,-0.12486846354945114,-0.10956469023125859,-0.0201667537522614,-0.05336193840048753,-0.043905816442482926
2022-09-06,-0.0428118274380469,-0.01322129370430647,-0.11816101833879034,-0.10174272363122705,-0.021872739103443894,-0.05323572584349501,-0.04445791601701854
2022-09-07,-0.04246862212663227,-0.010751347695758584,-0.11970901598447747,-0.1031442462900054,-0.018818299721234277,-0.05165041144212745,-0.04614645490341163
2022-09-08,-0.03696435424074662,-0.005009271321918307,-0.11745359773000819,-0.09827640834111906,-0.013287459658346323,-0.04535678020251632,-0.036710446341270075
2022-09-09,-0.03260628517609432,-0.0029405226822045716,-0.11218882355057291,-0.09047308013376232,-0.010307043655997328,-0.045123501890527384,-0.034837874263365154
2022-09-12,-0.028056484113243574,-0.0008288640946927384,-0.10790198230172254,-0.08354321407399179,-0.007828201637571253,-0.04353913747796223,-0.029263391559419594
2022-09-13,-0.02110063497840209,0.0,-0.10314404727374726,-0.07794054760722569,0.0,-0.03496505711786635,-0.022027324859279496
2022-09-14,-0.025523671720230734,-0.005556662879123708,-0.10699313672663513,-0.0837223309648093,-0.009167280060251137,-0.03873451288515173,-0.025615602124679393
2022-09-15,-0.03358075693173268,-0.013961339516729732,-0.11525226928702303,-0.09129174844559074,-0.020061486851497445,-0.046847332366267924,-0.03245379350439992
2022-09-16,-0.05423166159315285,-0.03338915541531584,-0.13152991227106015,-0.11324412867571954,-0.04007586298668653,-0.0625889854624383,-0.0512095346317486
2022-09-19,-0.05366514651922771,-0.02898765208268672,-0.13018201020499054,-0.11580363610846933,-0.034555238862518434,-0.058732616044316566,-0.046262836605798
2022-09-20,-0.038049281404681556,-0.01876487450332409,-0.11342188309450907,-0.0967863422527977,-0.020262233564266263,-0.044515793737264664,-0.035763325493512355
2022-09-21,-0.04351853407433892,-0.01865236680432969,-0.11783018531286116,-0.10643424722603512,-0.018114872495394896,-0.043778475696399255,-0.04106181126291586
2022-09-22,-0.044624587712671304,-0.01628546507336126,-0.11858584788940707,-0.11049321700201853,-0.014970735105753419,-0.04058072361669207,-0.045854179329298916
2022-09-23,-0.054435074384508564,-0.02351923843547854,-0.12684232722350575,-0.12221436269162345,-0.02140796838356085,-0.047820640149973115,-0.06222319706138846
2022-09-26,-0.07292250723785376,-0.03633048172341968,-0.14947824629245277,-0.14426035509939383,-0.03395654202949938,-0.0631333140211483,-0.07905753019211958
2022-09-27,-0.07213006715339443,-0.02981745273748415,-0.14973184722657928,-0.14628242510890577,-0.02757821896654955,-0.058413501404329105,-0.07953922993578377
2022-09-28,-0.07280850181417531,-0.02838731406927708,-0.1530135412573792,-0.14937240222874737,-0.026742158716460795,-0.06079331861093629,-0.0875925054834702
2022-09-29,-0.06525791918869461,-0.01807251842556512,-0.13898558172651765,-0.14275411778740654,-0.01729850263561028,-0.04752845125324556,-0.08978441373113799
2022-09-30,-0.055960945081766855,-0.010549722256240956,-0.13015771344299176,-0.13366189245342652,-0.012175303536878568,-0.043669845012408004,-0.07483343463439118
2022-10-03,-0.059559148247543825,-0.0154519059260817,-0.13324605626533237,-0.13368381597578605,-0.01772662708743189,-0.049188849866072415,-0.08603652123358252
2022-10-04,-0.0438443648982112,-0.0020182964460517816,-0.12071119313662981,-0.1167603384009781,-0.003079326555258999,-0.03414226599769998,-0.06509426283660569
2022-10-06,-0.04072562815477043,-0.002733378438704359,-0.11696368068727825,-0.11153189337536673,-0.0007049170991566545,-0.0284109256232854,-0.061982294336830335
2022-10-07,-0.040023164486247986,-0.0018703087684385222,-0.11585133167713857,-0.1105833006689646,0.0,-0.029032992923856416,-0.06291049390872328
2022-10-10,-0.0433742144043463,-0.006166842156719365,-0.12198101156843011,-0.11197664366459681,-0.003848007572569201,-0.03324027543571373,-0.06689654078909113
2022-10-11,-0.06077889920640922,-0.0248183605760538,-0.13553628873722667,-0.12910620577424958,-0.02422978493875072,-0.053358191898771556,-0.08082999920720912
2022-10-12,-0.05315750641441397,-0.018241255698239423,-0.12807921290008673,-0.12183058949995884,-0.01585094717974056,-0.04583871451545851,-0.07325038978885334
2022-10-13,-0.05992254891526938,-0.01907208629523316,-0.12975128215060538,-0.13368384364796237,-0.01704042892357449,-0.046935001851449276,-0.07916312993842656
2022-10-14,-0.05492744497753632,-0.009357455334536247,-0.12388124784026955,-0.1329528992246365,-0.004418553771289746,-0.03568164659309969,-0.06988948495018621
2022-10-17,-0.05222863495683827,-0.005887093983132141,-0.12039387306589999,-0.131253655291513,0.0,-0.03121116863403217,-0.0630647181628392
2022-10-18,-0.04380644359549124,0.0,-0.11110620263437576,-0.12366574104641492,0.0,-0.02133938092021692,-0.05358547607092834
2022-10-19,-0.043600321783268,0.0,-0.11131752475878942,-0.12563087428619846,-0.0008287417436961819,-0.02193345319459694,-0.0522161676488464
2022-10-20,-0.035514264159733355,0.0,-0.10497768595528423,-0.11764979721160285,0.0,-0.01272929873568207,-0.04941814434079439
2022-10-21,-0.033912234006909014,0.0,-0.10495682750824453,-0.11648515016167649,0.0,-0.01467639557850775,-0.04874966306387252
2022-10-24,-0.02638363248690434,0.0,-0.09621551247102611,-0.11021736113938396,0.0,-0.003091675299808805,-0.04039068734970008
2022-10-25,-0.027944810351574145,-0.0069166808727137985,-0.09652217866901713,-0.10673994105695095,-0.004685328190292992,-0.004088947068811022,-0.04441732512354335
2022-10-27,-0.018280886121096462,0.0,-0.08736503536986573,-0.09620121256793601,0.0,0.0,-0.04005517824581817
2022-10-28,-0.017801357893776903,0.0,-0.08479184260038741,-0.0961527728272521,0.0,0.0,-0.0373571522951297
2022-10-31,-0.011822558251942339,0.0,-0.077803361260945,-0.09336658213935711,0.0,0.0,-0.025158320340371576
2022-11-01,-2.50030606153695e-05,0.0,-0.06521482838969761,-0.08224413385954787,0.0,0.0,-0.01794931423588164
2022-11-02,-0.003747004197306336,-0.005373374005729348,-0.06964580342691318,-0.08564366063546514,-0.0005259747415601312,0.0,-0.021334637033904924
2022-11-03,-0.007000678485560519,-0.005013913495605649,-0.07096739183634648,-0.09253152887606053,-0.002444109022274099,-0.0022469143729783037,-0.02296641209270356
2022-11-04,-0.005856592022128959,-0.00655865842095571,-0.07162268153952378,-0.08915081070325881,-0.0007651670650259401,-0.0012789544842678469,-0.019478237890118932
2022-11-07,0.0,0.0,-0.07135531484447766,-0.08390203460129542,0.0,0.0,-0.01484273671414571
2022-11-09,-0.0005071318136130598,0.0,-0.07442790277782252,-0.08682230930448687,0.0,0.0,-0.017321529557886683
