Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost,NIFTY_50
2017-01-31,0.010434013154950073,0.006696317818472686,0.01927129865807853,0.02113538321714392,0.023077452206627713,0.03759940227775527,0.019445082720588536
2017-02-28,0.04247996515222896,0.04327593787728423,0.030442213487542835,0.027987619540160935,0.05140078376015844,0.05631096342132769,0.037178911140715476
2017-03-31,0.0003993390752137227,0.02236299540176767,0.03285905760234997,-0.012859459978168175,0.007577069172458373,0.021452515368856506,0.03312653763289486
2017-04-30,0.0016276702697552992,-0.008367430890327765,0.0011223357233740572,0.027781559654270094,0.01062834240173105,0.030034383019545086,0.014203548678294098
2017-05-31,0.0022125889362576423,0.021892045433944407,0.036393884894603046,-0.03231968970478827,-0.01212185609995442,-0.025764129140645853,0.034092701777315604
2017-06-30,0.019458870046703103,0.01445067392630639,0.028299273074736453,0.01914980893162932,0.011080303536858294,0.03367489056927586,-0.010429997076782938
2017-07-31,0.025292590059612374,0.02846429606407641,0.019925263511286095,0.00854340077266369,0.03052115757581708,0.043871907661654275,0.05841876250461331
2017-08-31,-0.013015760908664409,-0.015358245736689868,0.03321488460713162,-0.015470245646206249,0.04421065842903227,0.047996725255921247,-0.015798118994665766
2017-09-30,0.0023884637360447325,-0.005895651385476652,-0.003905691085111296,0.046576202458003646,0.012899005946909181,0.011385740948469003,-0.013037112307784704
2017-10-31,0.08130225255834511,0.06296728298418763,0.06294931757698707,0.09812074458949982,0.08219945964007636,0.11045587712658422,0.05585070562993555
2017-11-30,0.013547545772830016,0.00790024924281063,0.005556586445924827,0.002763283991609855,0.030037832271498477,0.030124024629976764,-0.010522191136697723
2017-12-31,0.04894454958291772,0.04023483212768397,0.023848368303518885,0.05493888597644392,0.048556838443772676,0.04885378062578649,0.029741251588643713
2018-01-31,0.004232223405541857,-0.010588672730218573,-0.02087747677869689,0.0071002187018547325,0.010117268960687653,0.008680428214364433,0.04719534226425237
2018-02-28,-0.01571278744661142,-0.003993768843209455,-0.007506159156862036,-0.04144165497021357,-0.007967261563397998,-0.0009702536554370145,-0.04850064623309647
2018-03-31,-0.04296252278212043,-0.027358767779075643,-0.02396078824771619,-0.06700472676560232,-0.04964276393161082,-0.052670279568875156,-0.036134074934586646
2018-04-30,0.06261675213937057,0.06702822826892096,0.08069790807675359,0.04787981383371687,0.07276731153092952,0.06833899429637169,0.06186157410049398
2018-05-31,-0.019285867631532838,-0.006831454434073403,0.029549547107683205,-0.04197985988631614,0.005921487365728506,-0.0026146678677165802,-0.0002978968807580973
2018-06-30,0.014965029332520086,0.014864429520596634,-0.018966341620613503,0.009829179191977344,0.031558073602012904,0.04276401131276408,-0.0020352347109977575
2018-07-31,0.025129590163149418,0.02898350065885169,0.034412724016470886,0.009588858888438745,0.043601609447860845,0.04121158810435177,0.059938606070322864
2018-08-31,0.09442470303377437,0.07913833836829798,0.06095089448943458,0.12304761780021378,0.09185636831324118,0.09866715864824127,0.028529916787742637
2018-09-30,-0.06749016280624054,-0.051034129209596824,-0.07724424405053221,-0.08430603162225836,-0.03159750517402349,-0.021551044578947298,-0.06421384398677277
2018-10-31,-0.02456225460296979,-0.02375095595116017,-0.00818368716810225,-0.018644299733571068,-0.020517268418983825,-0.014676947322376788,-0.04975555226176587
2018-11-30,0.00962555560874323,0.011841073207819353,0.020480196532127293,0.0150664476028044,0.035931911279148965,0.028253868646248126,0.047190650362856745
2018-12-31,0.0011740277528062837,0.018588294271273176,0.007582508019916778,-0.023553224599951905,0.007708987660746347,-0.0005685851373595785,-0.001305554996896774
2019-01-31,0.008198293589233296,0.0255826249619866,0.037797503575172975,-0.01026143563023496,0.02207834577398371,0.04187411486553794,-0.002909041610226759
2019-02-28,0.0035310731087252467,-0.011158315032662514,-0.019430343600520095,0.009384767136624061,0.0006808347592923703,0.027965127047520966,-0.0035500297406173553
2019-03-31,0.04545440861524486,0.04582699724921402,0.00997014940879759,0.0606506361680188,0.033348279883036014,0.04746199519645078,0.0720407690525835
2019-04-30,0.028184954814456153,0.03477741315247229,0.026811514076380494,0.028159205946768573,0.058146161354149184,0.06403923783019794,0.015397613710026459
2019-05-31,-0.008638535019573235,-0.0009660783550731189,-0.007595351000589945,-0.014492182953596777,-0.010298416215212991,0.010153852271490127,0.01486612004915
2019-06-30,-0.00453600790482056,-0.0029965991485346732,-0.02023791662688279,0.00481376923560739,0.0006770046685193876,0.01268860978918629,-0.011234793631261009
2019-07-31,-0.03310005668004079,-0.03014348306765946,-0.02158386006117119,-0.036163424617331685,-0.028056555535690975,-0.033437090782473256,-0.05690543450834362
2019-08-31,-0.007013987516372611,-0.004839400541978622,0.03221740579675236,-0.02172863888085208,0.014144385045910202,0.007091318852610051,-0.00852221622593985
2019-09-30,0.0185597803470412,0.03162914245971504,0.032116197936844504,-0.007041709485102965,0.06375637978786441,0.07321789237324694,0.0409316848762844
2019-10-31,0.0440749011884225,0.015985729174295304,0.006826047789410428,0.07665949723198406,0.04616909536623415,0.04243153367604435,0.03512150849411766
2019-11-30,0.0183401179082765,-0.018860534636347737,-0.00721593845839219,0.06829443056265672,0.015884992625077476,0.010218362810190618,0.01503686451537245
2019-12-31,0.017096888983060055,0.013683287778182507,0.019075958566021844,0.017081220280175557,0.019816546865498275,0.023499962062348834,0.009323152479122854
2020-01-31,0.021880688393964842,0.015163581142647375,0.049464711514517035,0.02707017963622893,0.03482696508975858,0.07587755021392262,-0.016957836258966852
2020-02-29,-0.0729336720382,-0.05910080098464676,-0.03123128514191076,-0.08602494649990655,-0.0363616721004858,-0.033114872943722284,-0.0635632233641571
2020-03-31,-0.15578929369459316,-0.11730860580263369,-0.13046597146036532,-0.18888348517394393,-0.0742152651857293,-0.050620721881968866,-0.23246367755038266
2020-04-30,0.13021169579050373,0.10236086963848479,0.15147852868633493,0.2004767548982711,0.15358637739217684,0.17343933988319726,0.14680008032624792
2020-05-31,0.02227384622753581,0.03473647972176286,0.005090225016856298,0.015890110418609105,0.04843940917810485,0.04082629418021266,-0.028357343873711804
