Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost,NIFTY_50
2017-06-23,1.0655519892769627,1.0948814773943893,1.1381881495188393,1.0357444136448941,1.0799378226351974,1.146935603863513,1.1401464867007027
2017-06-27,1.0641897717346631,1.0928200770150676,1.1342208540148309,1.0354948920772327,1.0796000187790982,1.146555801796838,1.132579232034413
2017-06-28,1.069603367560415,1.0960644018295607,1.139497428401281,1.0444154768861422,1.0890277934687695,1.1568977755151646,1.1301798047154084
2017-06-29,1.0724340365096048,1.0969474734162763,1.145772679238004,1.044305609830924,1.0930344294347953,1.160866597453776,1.131709884421886
2017-06-30,1.078412582772459,1.1037978113014986,1.157406776992786,1.0503183438867894,1.094046007498519,1.161286793573742,1.1337104537538698
2017-07-03,1.0857714223839738,1.1098741744856189,1.1686870066075081,1.0517572750996307,1.1019730716655756,1.168044294679492,1.1449154560609667
2017-07-04,1.085993563069094,1.1120770800842643,1.1737187818605619,1.0495439039253354,1.1016240575060685,1.1674939361907664,1.1447130036541435
2017-07-05,1.086951337452143,1.1103879614450738,1.1749148427064318,1.056859770258691,1.105637630366613,1.172678021995678,1.1476065264795186
2017-07-06,1.0882671001783994,1.11098070798065,1.181047633274344,1.056902814405771,1.109395629945659,1.1761933991511506,1.1520064068453795
2017-07-07,1.0881522081692885,1.110912565951617,1.17905241778595,1.0608313880537144,1.1118392804705512,1.179398860350278,1.1509644921037743
2017-07-10,1.1025301064638848,1.1259442825670878,1.1821217914759952,1.0736621181924517,1.1289508340417946,1.1978445237882709,1.1634972379956534
2017-07-11,1.0958012537419324,1.1187165028814692,1.177016650799376,1.0687341750912562,1.1176267068942949,1.1857140324325774,1.1652833775526907
2017-07-12,1.098510051597295,1.1198526552429384,1.1797509479991604,1.0736445057996096,1.1235717604408328,1.1921394343786866,1.1688615872082635
2017-07-13,1.1041313382618017,1.1272135442231692,1.18748213847411,1.0739368928801083,1.1261364080044487,1.1940622618128574,1.1778638003468085
2017-07-14,1.1060560399744614,1.1298563109813302,1.192246184737403,1.0776394311791935,1.1296735338904815,1.1980377601838836,1.177226674133722
2017-07-17,1.1096005440650816,1.134171233653746,1.190615869200045,1.0841314325545792,1.135069397356353,1.204905352598092,1.1807513926306856
2017-07-18,1.10262603915157,1.1246460787906967,1.1666995795029935,1.0861689084505866,1.1268194343149633,1.1998902845587427,1.1701774697100498
2017-07-19,1.11683748948409,1.1394701966762972,1.1831661701325678,1.1003097461016167,1.14541511796492,1.2195796162970642,1.1788044307424386
2017-07-20,1.109224048707013,1.1285449730501051,1.1740891895787333,1.0947614176911924,1.1417272289151892,1.2155980775816742,1.175672755976125
2017-07-21,1.112956557983235,1.1420718992427457,1.1713366949244965,1.0890051711559128,1.1292028609310159,1.202450858889045,1.180668016194332
2017-07-24,1.1150917146098462,1.1480641269069258,1.1714154770409109,1.0807186140791085,1.130371551341934,1.2061420307621824,1.1867587985978805
2017-07-25,1.1141536480786567,1.1466396119091502,1.1709145666407084,1.0771862610044618,1.1340757659804679,1.210309312704499,1.1865384382814361
2017-07-26,1.1193580788689739,1.148518770213722,1.1781199114883225,1.0885503349807075,1.1409970810611743,1.2173293093948636,1.1932186699958323
2017-07-27,1.1110690966797745,1.142448280031229,1.1764214689147332,1.0768637795244123,1.130447797796336,1.2085619440622688,1.193206692627709
2017-07-28,1.1045387829746602,1.1385332849177516,1.1766773936390074,1.057935621614176,1.1247528001364535,1.2065070190782092,1.1924863062633961
2017-07-31,1.1056884301436514,1.1352166389972644,1.1804684120141156,1.0592916344374947,1.127437558088575,1.2122346605501075,1.1999404155007147
2017-08-01,1.1116388095642467,1.1398159987570318,1.1827862948884755,1.0705495443176631,1.1295934641331447,1.2129626891672687,1.2044118112199336
2017-08-02,1.1077498850114924,1.1379942247162602,1.184800273024031,1.0667991172145943,1.1302365449641418,1.2153549916182098,1.20046439628483
2017-08-03,1.1012854901080744,1.131098311925427,1.17640010196304,1.0592000282116807,1.128307624041379,1.2147438997177002,1.1923851382025485
2017-08-04,1.1012204612601144,1.1286337605416605,1.1870815592065538,1.060168858108879,1.1350363535895096,1.2245778759875305,1.1986663956447967
2017-08-07,1.1040929081586335,1.1281826081086743,1.2012837812463864,1.0609674128360325,1.1455231469478007,1.2373226079061221,1.1975947119105743
2017-08-08,1.0881530546137603,1.114734959010004,1.1900090568323844,1.039200222230341,1.1364712334971412,1.230533454980221,1.1882055018680047
2017-08-09,1.0809176835593457,1.1104131588211958,1.189839375096801,1.0270619742361367,1.1337432611720346,1.228487158449902,1.179810645949929
2017-08-10,1.0714080502672714,1.1062354331859794,1.1853298594536477,1.0062481814538495,1.1289538918549007,1.2266497299773702,1.1693557989997623
2017-08-11,1.0624681032503007,1.1031752262235248,1.1709838049695331,0.9922489068300772,1.1196665652728917,1.2132608132196099,1.1563229107748874
2017-08-14,1.080831874535654,1.1046023666971858,1.1953980797395638,1.0289628013421726,1.1329115401947938,1.2273259606374876,1.166247962684568
2017-08-16,1.0897394129420848,1.1120316054058563,1.2112015549767203,1.0396307327632845,1.1443111359013973,1.2381202429263969,1.1785305792673855
2017-08-17,1.0940449939628591,1.1132689983656903,1.2132590489173236,1.0496218816491478,1.1510554752783675,1.2426756443123237,1.1793463194361757
2017-08-18,1.080801372102381,1.099563689125623,1.2095362289578337,1.039494085089307,1.1499348878624416,1.2412032454156425,1.1713979984073593
2017-08-21,1.0666498432188078,1.0865870596503344,1.2011881762257455,1.0253008887234734,1.1418823785697803,1.2330636846110339,1.1615086460317936
2017-08-22,1.0727481635864702,1.0936059662049773,1.1943696159305104,1.0305397235816276,1.1400286081255397,1.2315193819670291,1.1628423201580735
2017-08-23,1.084105222392649,1.101146331622588,1.2063141625817286,1.0438384981334532,1.1536732980505668,1.2435025332618792,1.1731959990473924
