KOTAKBANK.NS,INFY.NS,WIPRO.NS,TECHM.NS,ONGC.NS,NTPC.NS,ITC.NS,NESTLEIND.NS,BRITANNIA.NS,SUNPHARMA.NS,DRREDDY.NS,APOLLOHOSP.NS,BHARTIARTL.NS,TATASTEEL.NS,DLF.NS,Date
0.14999999999999994,0.13406871190928385,0.0,0.0,0.0,0.14999999999999994,0.14999999999999988,0.04910607921535312,0.14999999999999994,0.0,0.0,0.0937174230630141,0.0,0.12310778581234909,1.4480021078283282e-16,2017-01-18
0.14999999999999997,0.13361084907368914,0.0,0.0,0.0,0.14999999999999997,0.14999999999999997,0.0,0.14999999999999997,0.0,0.0,0.016047395037663163,0.10034175588864834,0.14999999999999963,0.0,2017-02-17
0.14999999999999963,0.05022822216347495,1.8372062230772432e-16,0.0,0.0,0.15,0.14999999999999977,0.0497717778365248,0.15,1.2356264301530142e-16,0.0,3.026132234598762e-16,0.15,0.15,7.296536164645558e-17,2017-03-22
0.14999999999999994,0.041021942642303494,0.0,0.0,0.0,0.14999999999999994,0.14999999999999994,0.14488906007745952,0.14999999999999994,0.0,0.0,2.1642048750788672e-16,3.2703806229546374e-16,0.14999999999999994,0.06408899728023669,2017-04-24
0.14999999999999913,0.05975606446142977,0.02907646306557074,0.0,6.561060880360365e-17,0.14999999999999933,0.14999999999999986,0.08692705950364958,0.14999999999999986,0.0,3.10262523090852e-16,0.032790325455847404,1.0125778245734692e-16,0.10223195088839974,0.08921813662510389,2017-05-24
0.14999999999999944,0.0,0.0,4.849069162465667e-16,0.0,0.13640620550091948,0.14999999999999836,0.14999999999999883,0.14999999999999905,1.2401350445456567e-15,2.2951631825402826e-16,0.0,8.931340676450437e-16,0.14999999999999994,0.11359379449908216,2017-06-22
0.14999999999999994,0.0,0.05209854288220709,0.0,0.0,0.1456679188718202,0.15000000000000002,0.15000000000000002,0.15000000000000002,1.7832214046090647e-16,1.0101745147818141e-16,3.120152797566835e-16,0.0,0.1499999999999999,0.052233538245972135,2017-07-24
0.14999999999999997,1.0619714302455406e-15,0.10097515710474213,0.0,0.0,0.14999999999999997,0.14999999999999997,0.12658346209105195,0.14999999999999997,0.0,0.0,0.0,0.0022987519928928148,0.14999999999999997,0.020142628811312145,2017-08-23
0.14999999999999988,0.0,0.06509062404004759,0.0,0.0,0.14999999999999988,0.11764996124141586,0.14999999999999952,0.14999999999999988,1.1322911224745758e-16,1.2901865993327308e-16,0.0,0.06725941471853707,0.14999999999999988,0.0,2017-09-22
0.1499999999999951,0.0,0.042465940953232834,1.5679072557173899e-15,2.473124337240161e-16,0.14999999999999683,0.08167311295339882,0.1258609460933663,0.14999999999999694,1.9018584088491707e-15,2.9521557391084706e-15,1.910773018850324e-15,0.14999999999999747,0.1499999999999995,7.634148503177589e-15,2017-10-25
0.1499999999999985,0.0,0.04863652883144023,0.0,9.487689156374925e-17,0.14999999999999872,0.045459937723768586,0.1499999999999993,0.14999999999999997,1.5238089734722044e-15,2.53150708857032e-16,2.400769670743987e-16,0.14999999999999977,0.14999999999999977,0.005903533444793006,2017-11-23
