Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost
2017-04-28,1.0554930644145573,1.0647645294426542,1.0860295703358267,1.0650034600348661,1.0953339739241232,1.1531648721029215
2017-05-02,1.0553086864448138,1.0628258637860177,1.0852765478407016,1.066852079436113,1.0954796479183542,1.154818732271838
2017-05-03,1.0548515634209625,1.063121041708894,1.0836401294619094,1.0643876127339706,1.0971486633289458,1.1553468119695265
2017-05-04,1.055955735421782,1.0663792199230684,1.0848064410203506,1.063439933913982,1.0985601928284239,1.154829030197926
2017-05-05,1.0481547697543043,1.061693193168588,1.0731435755989782,1.0561237235736676,1.0979448525317275,1.1554775348071988
2017-05-08,1.0572950632770315,1.0654621129074715,1.0759172282276088,1.0668257554167546,1.111836985407007,1.1684310869047818
2017-05-09,1.060459238108849,1.0670876569469192,1.079309488692438,1.0717774656466692,1.1156606790673538,1.1726498155359708
2017-05-10,1.0761497911436135,1.0859884563484756,1.0970979132773226,1.0854022216717654,1.1280989840036486,1.1899487870058683
2017-05-11,1.077621364028191,1.0865961432218525,1.0993983495148878,1.0886646129979818,1.1333424593104862,1.1962881389693
2017-05-12,1.0818690300045066,1.0888451269384871,1.100297021910846,1.0929581761163925,1.1406232775423717,1.204054647986974
2017-05-15,1.0888804044891678,1.0899689994420323,1.110420157362697,1.1102068388253445,1.143547404193108,1.209906931656682
2017-05-16,1.0933886875862,1.0948334656140255,1.1099709716528028,1.111779876288124,1.1448400949169846,1.209107688509593
2017-05-17,1.0935191439859053,1.089407826926239,1.1189424983023744,1.1180468659027871,1.147371135737475,1.2065661160068808
2017-05-18,1.0810033840523003,1.0836487075838688,1.1035360512029793,1.0971487811613254,1.1331510194483025,1.1886272456273552
2017-05-19,1.082893022857746,1.0860038955247477,1.1120894110233528,1.0980291116440788,1.1340330332133324,1.1893540168574674
2017-05-22,1.0834257273383587,1.0925796901750704,1.1241204148926003,1.089562822771183,1.128086556742848,1.184024980523527
2017-05-23,1.073284281373755,1.087635992591184,1.1169685483566627,1.0709270374262734,1.1078059024165074,1.1623695622647414
2017-05-24,1.0623853858708008,1.079203436103921,1.1059097719295616,1.0587931833477695,1.0962016565296837,1.1468223941428952
2017-05-25,1.066329830520434,1.0836908719331833,1.1133355286873567,1.0632864054500615,1.0906336419026958,1.1470145188885918
2017-05-26,1.0725743061292954,1.0899783940176095,1.1241142400376272,1.0686080169602936,1.0912595500488447,1.1436114478089312
2017-05-29,1.0492423781390934,1.081312335865703,1.1171886481868372,1.021932876522995,1.073873007752332,1.112786879755927
2017-05-30,1.0574902141071263,1.0850642627226907,1.1228960141150786,1.0356110186787233,1.086429741531212,1.126115588045666
2017-05-31,1.057828436691178,1.088074402897666,1.1255544055107638,1.0305828786720128,1.0820564931108252,1.1234545834176064
2017-06-01,1.061191024474696,1.0938747310392827,1.1286384340925821,1.032469965781626,1.0896169080430698,1.130950706391751
2017-06-02,1.0677013082221,1.104524928807433,1.132820538758608,1.0358937762296825,1.0988391420910806,1.138509355627655
2017-06-05,1.0710882070247958,1.1082015976862003,1.138492904817066,1.0393463571603767,1.0988305433859913,1.1367169900462901
2017-06-06,1.0681557149927623,1.1070809990690182,1.1305775049533378,1.0334367493205254,1.0943344210789105,1.137395355112461
2017-06-07,1.065996816278146,1.1038299376165905,1.1297286914411955,1.03289970945936,1.0940061402026955,1.1357990464447922
2017-06-08,1.0712931455157988,1.1072865264498537,1.133371179645505,1.0417207662353236,1.1055780065418561,1.1522082956620445
2017-06-09,1.0725734602969395,1.1043717650431426,1.1399209014367777,1.04694497451609,1.1023452459876733,1.159381914018496
2017-06-12,1.071877672734263,1.099936000066336,1.1353571063298713,1.0503984446535062,1.1051020420003188,1.1614969389141696
2017-06-13,1.0710103002726616,1.097366384821549,1.137370554244521,1.0519607708641578,1.1067474561600377,1.162530597113079
2017-06-14,1.0709915478841114,1.095008223040059,1.1322855143414141,1.0534042362924256,1.1083815121301261,1.1664873663916513
2017-06-15,1.0707333105872117,1.0956072448433498,1.1310624920961607,1.05078609903281,1.104970246381172,1.1662446572275507
2017-06-16,1.0692243614127726,1.0953057011002896,1.1390689912666097,1.0484168058802825,1.0991197811413227,1.1627924786938835
2017-06-19,1.0694309070826495,1.094159874229698,1.1454838171423882,1.0488252534932412,1.0920007079308038,1.1552441490186607
2017-06-20,1.0716327649476634,1.0923346783307697,1.1429523807109752,1.0531784968383813,1.09569900210426,1.1570502157146805
2017-06-21,1.0748457169632848,1.0992284739152272,1.1513315754399327,1.0518453067349909,1.0954258547254083,1.1641989869089795
2017-06-22,1.0718159670931997,1.0992712186031672,1.1499248626699068,1.0444607656906653,1.089841202557491,1.1573431925677984
2017-06-23,1.065551989276964,1.0948814773943911,1.1381881495188386,1.035744413644895,1.0799378226351999,1.146935603863517
2017-06-27,1.0641897717346642,1.0928200770150693,1.1342208540148302,1.0354948920772336,1.0796000187791006,1.1465558017968418
2017-06-28,1.0696033675604162,1.0960644018295624,1.1394974284012804,1.0444154768861431,1.0890277934687724,1.1568977755151684
2017-06-29,1.072434036509606,1.096947473416278,1.1457726792380034,1.044305609830925,1.0930344294347982,1.1608665974537797
2017-06-30,1.0784125827724602,1.1037978113015003,1.1574067769927854,1.0503183438867905,1.094046007498522,1.1612867935737459
2017-07-03,1.085771422383975,1.1098741744856206,1.1686870066075075,1.0517572750996318,1.1019730716655787,1.1680442946794958
2017-07-04,1.0859935630690951,1.1120770800842663,1.1737187818605612,1.0495439039253363,1.1016240575060714,1.16749393619077
2017-07-05,1.086951337452144,1.1103879614450758,1.1749148427064313,1.0568597702586922,1.105637630366616,1.1726780219956816
2017-07-06,1.0882671001784006,1.110980707980652,1.1810476332743438,1.0569028144057722,1.1093956299456622,1.1761933991511542
2017-07-07,1.0881522081692896,1.110912565951619,1.1790524177859498,1.0608313880537157,1.1118392804705544,1.1793988603502816
2017-07-10,1.102530106463886,1.12594428256709,1.182121791475995,1.0736621181924533,1.128950834041798,1.1978445237882749
2017-07-11,1.0958012537419335,1.1187165028814712,1.1770166507993758,1.0687341750912578,1.117626706894298,1.1857140324325814
2017-07-12,1.098510051597296,1.1198526552429406,1.1797509479991601,1.0736445057996111,1.1235717604408362,1.1921394343786909
2017-07-13,1.1041313382618028,1.1272135442231714,1.1874821384741099,1.0739368928801099,1.1261364080044525,1.1940622618128616
2017-07-14,1.1060560399744626,1.1298563109813324,1.1922461847374028,1.077639431179195,1.1296735338904853,1.198037760183888
2017-07-17,1.1096005440650827,1.1341712336537484,1.1906158692000448,1.084131432554581,1.135069397356357,1.2049053525980968
2017-07-18,1.1026260391515712,1.1246460787906989,1.166699579502993,1.0861689084505883,1.1268194343149673,1.1998902845587476
2017-07-19,1.1168374894840913,1.1394701966762995,1.1831661701325675,1.1003097461016187,1.1454151179649241,1.2195796162970691
2017-07-20,1.1092240487070144,1.1285449730501074,1.174089189578733,1.0947614176911944,1.1417272289151934,1.215598077581679
2017-07-21,1.1129565579832363,1.1420718992427479,1.171336694924496,1.0890051711559148,1.12920286093102,1.20245085888905
2017-07-24,1.1150917146098476,1.148064126906928,1.1714154770409104,1.0807186140791105,1.1303715513419381,1.2061420307621873
2017-07-25,1.1141536480786578,1.1466396119091524,1.170914566640708,1.0771862610044636,1.134075765980472,1.210309312704504
2017-07-26,1.1193580788689752,1.1485187702137243,1.178119911488322,1.0885503349807093,1.1409970810611785,1.2173293093948685
2017-07-27,1.1110690966797756,1.1424482800312312,1.1764214689147328,1.076863779524414,1.13044779779634,1.2085619440622737
2017-07-28,1.1045387829746613,1.1385332849177539,1.176677393639007,1.0579356216141775,1.1247528001364575,1.2065070190782141
2017-07-31,1.1056884301436527,1.1352166389972667,1.1804684120141151,1.0592916344374965,1.127437558088579,1.2122346605501126
2017-08-01,1.111638809564248,1.139815998757034,1.182786294888475,1.070549544317665,1.1295934641331489,1.2129626891672738
2017-08-02,1.1077498850114935,1.1379942247162624,1.1848002730240306,1.0667991172145959,1.130236544964146,1.2153549916182151
2017-08-03,1.1012854901080753,1.1310983119254292,1.1764001019630395,1.059200028211682,1.1283076240413832,1.2147438997177054
2017-08-04,1.1012204612601153,1.1286337605416628,1.1870815592065533,1.0601688581088804,1.135036353589514,1.224577875987536
2017-08-07,1.1040929081586344,1.1281826081086763,1.2012837812463864,1.0609674128360338,1.145523146947805,1.2373226079061277
2017-08-08,1.0881530546137612,1.114734959010006,1.1900090568323844,1.039200222230342,1.1364712334971456,1.2305334549802263
2017-08-09,1.0809176835593466,1.1104131588211978,1.189839375096801,1.0270619742361378,1.133743261172039,1.2284871584499073
2017-08-10,1.0714080502672723,1.1062354331859814,1.1853298594536474,1.0062481814538504,1.128953891854905,1.2266497299773755
2017-08-11,1.0624681032503014,1.1031752262235268,1.170983804969533,0.992248906830078,1.1196665652728959,1.2132608132196152
2017-08-14,1.0808318745356547,1.1046023666971878,1.1953980797395636,1.0289628013421734,1.132911540194798,1.2273259606374929
2017-08-16,1.0897394129420857,1.1120316054058585,1.21120155497672,1.0396307327632857,1.1443111359014015,1.2381202429264022
2017-08-17,1.09404499396286,1.1132689983656927,1.2132590489173234,1.049621881649149,1.1510554752783717,1.242675644312329
2017-08-18,1.080801372102382,1.0995636891256255,1.2095362289578335,1.0394940850893082,1.1499348878624458,1.2412032454156476
2017-08-21,1.0666498432188085,1.0865870596503369,1.2011881762257453,1.0253008887234745,1.1418823785697843,1.2330636846110388
2017-08-22,1.0727481635864708,1.0936059662049797,1.1943696159305102,1.030539723581629,1.1400286081255435,1.2315193819670338
2017-08-23,1.0841052223926497,1.1011463316225905,1.2063141625817284,1.0438384981334545,1.1536732980505708,1.2435025332618839
2017-08-24,1.0875917732215432,1.1019071227490544,1.2024563132717305,1.052289560496607,1.1653466624148177,1.2568395827703032
2017-08-28,1.095640095283485,1.11909264485732,1.216374979048555,1.0524286822687832,1.1773207817070444,1.2737982267923555
2017-08-29,1.0849297866839918,1.1070075268813309,1.203478194404205,1.0418684059386354,1.1675983820997735,1.2618427446619165
2017-08-30,1.0902707941284988,1.1128613194109243,1.212898086159943,1.0439454375256756,1.174099818589292,1.2684815307880801
2017-08-31,1.091297053897426,1.1177817028911676,1.219677534101528,1.0429041326417772,1.1772823148692964,1.2704179544982417
2017-09-01,1.1037166287497535,1.1242110781070356,1.2248931755988355,1.0679261046171837,1.2003265963093237,1.2934232976416182
2017-09-04,1.0986305296967027,1.1172985622395872,1.2160540080117448,1.066756951803448,1.1976243904303654,1.29081985578593
2017-09-05,1.1037416992638542,1.1219018642181828,1.2265017298544514,1.075061838315173,1.201924548684441,1.2943159733395788
2017-09-06,1.097042709613144,1.1159699806700927,1.2223945555060596,1.0680771291542035,1.192542315246478,1.2834209842918618
2017-09-07,1.100903161994841,1.1216054640532138,1.225683588654829,1.0749755737174933,1.20440848404381,1.296340292274541
2017-09-08,1.09953161366347,1.1230444651961684,1.2310348262123678,1.0666285736232999,1.1943450950732457,1.2848962206107204
2017-09-11,1.10467949888257,1.1273694281887714,1.2395949387953626,1.0749801110215702,1.195734758213305,1.285786287726656
2017-09-12,1.114207178607558,1.1338576499984967,1.2527570955353076,1.0871256763755857,1.207090544143835,1.2969930072638476
2017-09-13,1.1100749687999227,1.127035222207872,1.241775307798345,1.091879280478481,1.2065909825668042,1.2973927365493534
2017-09-14,1.1096664773564737,1.1203860666151009,1.2341175850179298,1.099771460454486,1.2103117456354193,1.3016207102510493
2017-09-15,1.1127229108688352,1.1221948476811447,1.2346393632362325,1.103081832200955,1.2111902825554481,1.30422508607072
2017-09-18,1.1149921084082866,1.1260452686127975,1.236239154790924,1.1049865282813363,1.2167662567993058,1.3094960552543475
2017-09-19,1.1159070271804423,1.127587003928224,1.2403732064057778,1.105945645522673,1.2129505773574667,1.3058644045219923
2017-09-20,1.1192993945081513,1.129629963677398,1.2418201516267715,1.111123261332174,1.2162425592468065,1.3098643286258647
2017-09-21,1.1255225397483195,1.1356187794339436,1.2390006139637242,1.1284250428591758,1.227645345766647,1.3234674309842258
2017-09-22,1.1089536865374685,1.1282614475124797,1.223334060620413,1.103658274335648,1.2116535197913767,1.299873838044777
2017-09-25,1.094162102060097,1.1158757004912503,1.2102823286812399,1.087598096730241,1.1983508709898836,1.2821919906129962
2017-09-26,1.09784342353935,1.1137399942224508,1.212856406083163,1.0961858069063288,1.1969170786093306,1.2825358003429232
2017-09-27,1.0847633100048557,1.1050204657953315,1.2040031192884482,1.0768904439507863,1.1881813693788048,1.2719591892569528
2017-09-28,1.0914469640244087,1.110989134489288,1.2126765667536565,1.0887698606420941,1.191286645228452,1.2800381755979489
2017-09-29,1.0939035773359127,1.1111916516458573,1.2149138504298762,1.0914786466679895,1.1924680864499864,1.284882604224443
2017-10-03,1.1031694864706125,1.1201942841688342,1.2226772371042751,1.0988587373009724,1.2055862408884255,1.2951511909041096
2017-10-04,1.1087478497421464,1.1259236550871046,1.2282153740470947,1.1081585105618204,1.2068744190530323,1.298357439105746
2017-10-05,1.1112994658051751,1.1285669418405642,1.2310887279192528,1.1079574517143962,1.2129176212358221,1.3042580985014711
2017-10-06,1.1246569198485032,1.138657463579253,1.250745871229466,1.1290263499929092,1.221368845125316,1.3168169271089654
2017-10-09,1.1256545396757758,1.1376450638758715,1.2511052896131996,1.1327137225444548,1.2203968166864316,1.3177844757007244
2017-10-10,1.129166621409859,1.1434608387285525,1.2513542935093356,1.1304200788656251,1.2290053061443023,1.3261901494314619
2017-10-11,1.1283610926723167,1.146299292934239,1.2521864701090135,1.1224970126924494,1.2306004973476687,1.3279767276003396
2017-10-12,1.1397291261029385,1.1566462133382265,1.269798534995079,1.1361996468340427,1.2420412552403204,1.3410511401099698
2017-10-13,1.147840216060768,1.166245904935051,1.28482347249904,1.1375096126322177,1.2524712412998615,1.3664912821603272
2017-10-16,1.1562316250669258,1.1729952373454848,1.287141050817085,1.1475212950955955,1.2610202171254083,1.3802361824470273
2017-10-17,1.1597264466313189,1.175988011364141,1.2939214420981406,1.149185603760017,1.2640684586866233,1.385985924343254
2017-10-18,1.1600276690752505,1.1798554115760924,1.3006518183888685,1.1460819743795145,1.2633648574853507,1.3859953032716277
2017-10-19,1.1529501050316122,1.1732842388146816,1.2908648366396664,1.135014163825274,1.2592535562824674,1.3820465814058323
2017-10-23,1.1625526460823032,1.18111876558923,1.2972340074336932,1.1441521664351997,1.2711683808241367,1.3935888679531898
2017-10-24,1.1639224627079057,1.1843083160527046,1.3053015424844294,1.1482314321277571,1.2699705992906782,1.3956576605202293
2017-10-25,1.1642670214711506,1.1771610479786454,1.301802446804589,1.153191179599274,1.2728974817931025,1.397308584389829
2017-10-26,1.1688163773591023,1.1798587627452828,1.3047057344438708,1.1630113530846853,1.27428945441483,1.3995581497881517
2017-10-27,1.1718172914731624,1.1767516147993715,1.2928662745852664,1.178721414846316,1.2691140789020572,1.4035644979462158
2017-10-30,1.1794383655415044,1.1816073469104993,1.2993435116770418,1.1901890562942534,1.2806342214120379,1.4176219246013153
2017-10-31,1.1828404022549557,1.1811603708247094,1.2913918482292681,1.1985753441825928,1.2904883187942124,1.4268054392787448
2017-11-01,1.1935030706867615,1.190708412212423,1.3137450718758752,1.2000738838046479,1.3114173118255248,1.4337168045553608
2017-11-02,1.1898191180001614,1.1886630318235434,1.3094199617345519,1.1975879321111973,1.3089619531713674,1.4330270768465552
2017-11-03,1.1944783200441913,1.1929723147333469,1.3135289958218028,1.2057358254137305,1.3182654763166113,1.4440690574760493
2017-11-06,1.1945898719760621,1.1953068924747792,1.3099402347475497,1.2048736095023767,1.3243145681621908,1.4511794222747967
2017-11-07,1.1881959999068703,1.1943557296157707,1.3022556681646016,1.1890259418755076,1.3226667392617708,1.4534554957124757
2017-11-08,1.18953567554893,1.1901595568439596,1.2954905283037201,1.1983758077183666,1.3237924745604652,1.458815037457516
2017-11-09,1.1913803017962397,1.1923899981506905,1.3042200257835335,1.1988918658541328,1.32926871783452,1.4644382782825158
2017-11-10,1.190446566866097,1.191579719949971,1.3047545185130038,1.1924825784009614,1.3307378001394565,1.4656181319588237
2017-11-13,1.1803092909613013,1.183848323687811,1.297081946113989,1.180386888911584,1.3175595641227626,1.4521877766192883
2017-11-14,1.1745464692512777,1.1782753412584095,1.2904132335204992,1.1749675296935174,1.3135393389448122,1.445480778505983
2017-11-15,1.166423988361044,1.1741245266970162,1.281509675310892,1.159751317092806,1.3096223885906297,1.443551590750964
2017-11-16,1.1786771610774933,1.1824147461468835,1.2876047817732417,1.1733451375543844,1.3242535440110652,1.4605952306650452
2017-11-17,1.1875269887018416,1.1867481324294855,1.2977797064317398,1.1841130911013866,1.3393315859432111,1.4746782457305625
2017-11-20,1.1898828052917119,1.191250544369952,1.3058018507413691,1.1851801409993812,1.3416770900304462,1.4725667608329729
2017-11-21,1.2057366569084906,1.2030668011520578,1.3144425789217653,1.2098240455036957,1.3499144302440595,1.489635943863183
2017-11-22,1.201879305564426,1.2002946458910502,1.3072461535632878,1.1998715519361178,1.3440344649966884,1.4821754477889308
2017-11-23,1.20390695625907,1.198029700992054,1.3043624966045806,1.203185948002744,1.3364250599786833,1.4749745725651766
2017-11-24,1.2076475244206457,1.198154634581397,1.3011717784389896,1.2077131130645504,1.3351538903594737,1.4744713467433495
2017-11-27,1.2136175401845921,1.203998091193994,1.310049017690228,1.2198177579704974,1.341339743395393,1.483678796432708
2017-11-28,1.203690520168837,1.194940529229812,1.302437789677351,1.2095771586893818,1.3330660928472131,1.476156029345958
2017-11-29,1.2055482931790389,1.1974505535930708,1.3059364135642837,1.21012452878715,1.335777722136242,1.4777673059377592
2017-11-30,1.1988649867464563,1.190491832149955,1.2985675786695159,1.2018873482439103,1.3292517904624817,1.4697865614737615
2017-12-01,1.1872015902241924,1.1872890713440885,1.2905979961202,1.1780889160626102,1.3190481656025168,1.453495652001727
2017-12-04,1.1906926977817918,1.1881973955371552,1.288763183434146,1.1818681876824395,1.3203093304961657,1.4542014980463742
2017-12-05,1.1843711652307225,1.1822478266465475,1.2828760764822753,1.1694160283203547,1.3116357479840473,1.4441824112632933
2017-12-06,1.1787735664004593,1.1770952520201323,1.2758224392046171,1.1622095602735887,1.3056850137517768,1.4405977237302594
2017-12-07,1.2018293216885676,1.194241743932454,1.310148461632241,1.1858674648546896,1.3284862652659117,1.4692589838734302
2017-12-08,1.2119966053374849,1.2046591086012528,1.3198313917435494,1.1941402104408987,1.341996699571234,1.4795576998921398
2017-12-11,1.2177593514687193,1.2103542838254326,1.3234185322576228,1.1971351196984905,1.3501620497358284,1.4882449875970785
2017-12-12,1.2137589124781871,1.2075897754041007,1.3125936011186616,1.1959682887537333,1.3513769625737333,1.489427082185643
2017-12-13,1.2083485195120716,1.2064797178822182,1.3079291038513163,1.1901947745820347,1.3507041993541444,1.4900360809039472
2017-12-14,1.215717231541569,1.212429752360544,1.308899099169038,1.199693670905272,1.3624714074266222,1.5024970347156128
2017-12-15,1.2188748574159538,1.2148151013462136,1.311910060472207,1.204998101169755,1.3642249729011071,1.5043194992783433
2017-12-18,1.2222427687323951,1.2196700622606798,1.3197755859520177,1.2111470866077305,1.3719561684772186,1.5131779653761817
2017-12-19,1.2264130902607153,1.2209884822647719,1.328613870910786,1.2183353396207515,1.3756736841614823,1.5169272631798663
2017-12-20,1.2282543185468728,1.2204864913030833,1.3220272054076594,1.2210066414129424,1.3720747917433926,1.5131715682327194
2017-12-21,1.229936620362455,1.2215281003173168,1.3234525975712899,1.2234700067687334,1.3705245426163555,1.5099844956308643
2017-12-22,1.2347556898657233,1.2252095069130693,1.325710304826705,1.2292383856300426,1.3760102586799,1.5095599985678074
2017-12-26,1.2433702016738037,1.2291575699334574,1.3331737812988627,1.2419846753787465,1.3831066765806384,1.5198660484703692
