Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost
2017-01-18,0.001486492362263047,-0.0019257557472331377,0.004727926720587788,0.006433874369626502,0.000785761867052045,0.003343399280505985
2017-01-19,0.002287679032201167,0.0013238167186577637,0.004465955878609383,0.001814312338629474,0.0004910964783479538,0.0038727543837820096
2017-01-20,-0.010552907530686776,-0.004974213337200125,-0.011684465126478296,-0.015109853541874357,-0.01046706624835672,-0.010256509220845374
2017-01-23,0.0042681481218826145,0.00314328502606061,0.006755215228751981,0.0037003080670827337,0.0012341353721266198,0.008446723206348764
2017-01-24,0.007435535384348855,0.006401276884023862,0.009403394333713034,0.012778811841391145,0.008087120150734156,0.005774407473846507
2017-01-25,0.00956215039863178,0.006238154239555555,0.016190386186093343,0.017802412499489564,0.011684574170938548,0.02220197107704978
2017-01-27,0.0003614243153867605,-0.0009505539027010808,-0.00149924206287432,0.0015612961829411533,0.005386401214289767,-0.0018769264909559683
2017-01-30,0.004722088499638028,0.006326661460562328,-0.0024809920468647634,-0.0007828616388218014,0.012638112195248703,0.007941106703873848
2017-01-31,-0.008996948398322817,-0.008789584253374703,-0.0064787327110387575,-0.006875932608709787,-0.006751776664765981,-0.0021407511279663547
2017-02-01,0.008021861618273176,0.003996911499387789,0.013307604462413445,0.009961521005698033,0.011219952731047523,0.021626412058893617
2017-02-02,0.010034562869730822,0.011616409156415465,0.006252064818209143,0.005988124406124766,0.011914399674353659,0.00521828827262923
2017-02-03,0.007176783683662546,0.00606853744924852,0.00018651277278257492,0.00613206591003308,0.01152412932328547,0.006266635159999665
2017-02-06,0.007668528604347174,0.009984539439391524,0.00820590119166799,0.007123284311609972,0.009763489215029352,0.010420493206995242
2017-02-07,-0.007422950353675255,-0.007023578274612077,-0.0028077566015800503,-0.007936138519690047,-0.009116334411778504,-0.0069963270617084
2017-02-08,-0.002522205463152627,-0.0023539476340038302,-0.005611749593590982,-0.004919587397344244,-0.0047548169282039515,-0.0021514337735264143
2017-02-09,0.0018137323270066938,0.003916445501448348,-0.0026946683510618748,-0.004387708265762581,0.0013903077487932253,0.0031844930436972655
2017-02-10,0.004586957890580481,0.00418325779894726,0.006158933645330125,0.001616758541642474,-0.0008246879684210085,-0.0001975975102599389
2017-02-13,0.0035365959822497278,0.005951722316915894,0.007480585912766242,0.0022082348038287574,-0.0002021989941460721,0.0011663838583156356
2017-02-14,0.002925423197176974,0.0023340762577647904,-0.0013627476398160611,0.0006959099210521318,0.005607481698951864,0.0074460457516110756
2017-02-15,-0.013789349686954182,-0.006104206120990795,-0.0057249399779034475,-0.020832139227911016,-0.025568484908324217,-0.01762199407713206
2017-02-16,0.01225146746339645,0.008989027367264549,0.00957734666813604,0.016369969896359693,0.017751151758097685,0.008713579182322406
2017-02-17,0.004056406786929734,0.0015726141340490127,0.000762129335456266,0.008299776309107623,0.0062872890688204465,0.005262792139983181
2017-02-20,0.007510860157104455,0.003737128454863568,0.010228043568391795,0.011058747705825902,0.00938695053392229,0.0091615728766781
2017-02-21,-0.0005108596509643798,-0.0010775460258890348,-0.0033143744971069673,0.0001920660271636491,0.0004922737315602149,-0.00048602550271000487
2017-02-22,-0.0030518289182569244,-0.0034062195870024937,-0.010456296527662149,-0.0011247741256345295,0.0006877818487229401,-0.0026176465828236396
2017-02-23,0.005801395656800134,0.00790778215152081,0.006954949825968932,0.0035280380845771745,0.007796079518801193,0.007630845832522135
2017-02-27,-0.007064459927874614,-0.005934496067802577,-0.005505352752078369,-0.00800119383270022,-0.006851603774128442,-0.0035487924573657874
2017-02-28,0.0010237728708827399,-0.0016620596932555654,-0.001221506233278015,0.0022879296459622674,0.004552713786471581,0.002976337979336622
2017-03-01,0.009854615136754043,0.006873367705981344,0.009524307340261454,0.014377389592771867,0.01722545498496732,0.013867548598328859
2017-03-02,-0.01594260230163913,-0.010092113950112908,-0.01410061260085884,-0.022213389635762314,-0.019734837833774384,-0.021436643975034805
2017-03-03,-0.0013749669899901075,-0.0028925799232277167,-0.003658987765984263,-0.002989219459198422,0.0006571328273822829,0.005713491879736011
2017-03-06,0.003705575290029974,0.005782911924043991,0.006087675917652556,0.002080967782987618,0.00012272564761001787,-0.0005653920639952441
2017-03-07,-0.0019045182139245272,-0.00022144496037223064,-0.007592956726748487,-0.0029161714885097435,-0.002621146701272695,-0.0042508031604902045
2017-03-08,-0.004873655003522668,-0.0001148514038281259,-0.0024030469585134824,-0.006413678534817377,-0.008766867382318282,-0.007020013186529167
2017-03-09,-0.008301486574904102,-0.009906140098062087,0.0004738345819106877,-0.009409101170701952,-0.005755178261828501,-0.0040979583072343435
2017-03-10,-0.0011904114050518,-0.0004494092753668127,0.002644890550187337,-0.0002931693827544716,-0.007221027565277251,-0.004167185243104118
2017-03-14,0.01206596524987413,0.01029515849873337,0.010497656868879709,0.014528917783809176,0.019410814630844563,0.02160446751061522
2017-03-15,-0.0004739063324285803,-0.001879887169295564,0.0016658421230649697,0.0023073994033431596,0.0010272255534254059,0.00038133931642594563
2017-03-16,0.010606261305601402,0.007616020823521299,0.013673708735908225,0.014311497356827338,0.013842876342145432,0.013849534354643341
2017-03-17,0.0005376801769205857,0.0030169422370965576,0.004718379895668806,-0.004245223073448575,0.006900759252187049,0.008401839870508226
2017-03-20,-0.0006499331696469733,0.0004822226744540842,-0.0003699127536777682,-0.0001305601742580978,-0.004715772275650829,-0.004220567959449631
2017-03-21,0.0006437180780941936,0.0016979902072444255,0.008048442020446356,-0.002800384081186626,-0.0005893289845951208,0.0021401627747002533
2017-03-22,-0.007046353078311128,-0.005387062528436544,-0.011519909352496612,-0.0049749927990883295,-0.0081536962400937,-0.008495206935351048
2017-03-23,0.0061071397563036605,0.005940437170701977,0.0048855665325468,0.005759146038681306,0.0033636652665942975,0.003182904598848218
2017-03-24,0.0005669270819008403,0.0028567794223731185,0.003929881979225526,6.425497215067411e-05,0.00010945135839667778,0.0027222552006332433
2017-03-27,-0.007696482145561021,-0.003609656476338394,-0.007075130918509739,-0.011981330149011944,-0.004560882522642125,-0.004551161319667934
2017-03-28,0.0009536958165414335,0.0012111705839413438,0.003106186120981587,0.002478762925219665,3.207450024329296e-06,0.00018473746712658308
2017-03-29,0.0016408267496947403,0.0026159365212940957,0.005478820474254645,-0.0010998214724605546,-0.0014004958084672219,-0.0014429714487735393
2017-03-30,0.0008808426601623734,0.005491005371643947,0.0016452000053450936,-0.003857792765124832,0.005955001679633866,0.0061893173434549
2017-03-31,0.0027320014526415874,0.0030910042205254643,0.0032069588876948185,0.00525035982852173,0.0032685366644399257,0.004087076104798314
2017-04-03,-0.0014613802434918135,-0.004615968404833719,-0.0030969860123710945,0.0062729813906372426,5.530314162749037e-05,0.001263309346147041
2017-04-05,0.0021694687209171206,0.0023819937378921126,0.005201384899136962,0.004552342086212347,0.0011427056647551406,0.00404483821205223
2017-04-06,0.0021749914015884134,-0.001568679536810205,-0.0001384659308640494,0.005362254274865975,-0.0011478528523349116,0.00040156684124593783
2017-04-07,-0.008125268893407691,-0.00611595601179161,-0.005991354732643258,-0.010798957055189636,-0.00741916715269607,-0.008517082700647027
2017-04-10,0.0001622982102109801,-0.0027173834133772494,0.002256516270566868,0.004482090565075765,0.002921301108361591,0.003622524999419445
2017-04-11,0.005496952326184768,0.0059362738249850895,0.004863255207876317,0.0020025296323774025,0.0037128686946909656,0.004174334090124547
2017-04-12,-0.0030593344506806477,-0.004111149981408807,-0.0034162074015367527,-0.0007008358996402095,0.0003115003038874685,0.0007718641677075912
2017-04-13,-0.010665887166673802,-0.011381056395206614,-0.015103354752108,-0.004675109183743972,-0.0062736253088549595,-0.005355590583121676
2017-04-17,-0.001548220377791767,-0.0066897511706289405,-0.005570082750348546,0.002527171323261121,0.0009942255631413734,0.0058548912686263825
2017-04-18,-0.00853486834503487,-0.0017203738737399028,-0.0045897127838195155,-0.014495131621186288,-0.011460369424578346,-0.011915297812795378
2017-04-19,0.001399202990038127,0.0003297466840786813,0.004841804466819479,0.002718803788613286,-0.0029435079778889297,-0.002229146211442207
2017-04-20,0.003746462480026707,0.004468733427527481,0.0026096520714007096,0.0009958142799351847,0.005841824827924334,0.0070225986845463256
2017-04-21,0.0024211218636542666,-0.0031900339430382847,-0.002392618329648097,0.005398911840584816,0.0050692472736634095,0.004886670240680501
2017-04-24,0.004948109023866874,0.0021348907339675256,0.004525662630328284,0.007298196653631362,0.0051563215327061545,0.0069537967734569295
2017-04-25,0.009768429155265816,0.00917825254625338,0.009353994463417527,0.009007216747089417,0.007809595565812811,0.008363287939959062
2017-04-26,0.0015230689650057132,0.006382433246390409,0.008101065240344147,0.0013903346234322754,-0.00021115159908947825,0.002616866950593974
2017-04-27,0.003427809782644907,0.008971335439123575,0.003697896062311503,0.0008670628970726226,0.011569818198694641,0.012839261335864497
2017-04-28,-0.001983265166559454,-0.005787127004260896,-0.0037148823835275574,0.0055345863895376445,-0.004276850639789723,-0.004847734285289914
2017-05-02,-0.00017468420775051952,-0.0018207459048726468,-0.0006933719998915237,0.0017357872256924993,0.00013299504781076783,0.001434192290214712
2017-05-03,-0.0004331652242825592,0.00027772933735808135,-0.0015078353826480017,-0.0023100359924732995,0.001523547620225515,0.00045728362636598355
2017-05-04,0.0010467558082185805,0.003064729307715553,0.001076290483096543,-0.0008903512298067268,0.0012865435165323215,-0.00044816133669659626
2017-05-05,-0.007387587761301136,-0.004394334273335147,-0.01075110266712875,-0.006879758890929712,-0.0005601334371239128,0.000561558977402551
2017-05-08,0.008720366291773635,0.0035499141966195634,0.00258460535169545,0.010133312607422637,0.012652851227678745,0.011210561614029438
2017-05-09,0.0029927074680648007,0.0015256704295301192,0.0031529009628531056,0.004641536075383,0.003439077590090277,0.00361059259589238
2017-05-10,0.014795998253309656,0.017712508694584767,0.016481301027414207,0.012712299392183539,0.011148824342086486,0.014752035297076877
2017-05-11,0.0013674424291936205,0.0005595702880857418,0.002096837674855356,0.0030056980362464228,0.004648063140903096,0.005327415795248552
2017-05-12,0.003941705424656467,0.0020697512416767926,0.0008174219984546471,0.003943880481783058,0.006424199651281842,0.00649217254997226
2017-05-15,0.006480797850948794,0.0010321692917939261,0.009200366128657211,0.01578163106866696,0.002563621756901763,0.004860480111506593
2017-05-16,0.004140292247381747,0.004462939931762581,-0.00040451869224083104,0.001416886842855053,0.0011304216328388863,-0.0006605823358615663
2017-05-17,0.00011931383705220035,-0.004955674865805871,0.008082667816269467,0.0056368978682962865,0.002210824753367967,-0.0021020232745728945
2017-05-18,-0.011445396271696343,-0.005286467748831701,-0.013768756770584093,-0.018691599948797395,-0.012393650011103213,-0.014867706080537165
2017-05-19,0.0017480415263474937,0.002173386932864954,0.007750865783722678,0.0008023802221441756,0.0007783726527990119,0.0006114374651816049
