KOTAKBANK.NS,INFY.NS,WIPRO.NS,TECHM.NS,ONGC.NS,NTPC.NS,ITC.NS,NESTLEIND.NS,BRITANNIA.NS,SUNPHARMA.NS,DRREDDY.NS,APOLLOHOSP.NS,BHARTIARTL.NS,TATASTEEL.NS,DLF.NS,Date
0.11546529993630825,0.08239106121070468,0.14999999999999997,0.04316179026055227,2.878777687905304e-17,0.07646262652606385,0.08695943962453888,0.14879025932182194,0.061732234033987185,0.031050436566832866,0.06813261874824088,0.041456810757120946,0.09439742301382821,0.0,6.295709025235271e-18,2017-01-18
0.12151052633088431,0.08102930235060585,0.15,0.037282366807042784,0.0,0.07703806123180917,0.09032191979054352,0.15,0.05193197669312479,0.026060050411259812,0.07137500158606082,0.04717312978060372,0.09627766501806519,0.0,2.0291611799030487e-18,2017-02-17
0.1196279878871067,0.07421455437016877,0.14999999999999994,0.04551177180395431,1.4685599484387322e-17,0.07692508360272893,0.08586506848386992,0.1499999999999999,0.057269162106337146,0.023572490563973838,0.0698356051367025,0.05081129287992287,0.0963669831652351,6.05650930215301e-18,6.673967553580679e-18,2017-03-22
0.12037246256244505,0.0544899391148596,0.15,0.043390421883057174,4.648665520876964e-18,0.08417423224594381,0.09114808979257508,0.14928422755423584,0.05622471034244908,0.031761593261210426,0.07003994990560057,0.05256141509961392,0.09655295823800944,8.972669317036976e-19,0.0,2017-04-24
0.12725153061314864,0.06506597297727422,0.14999999999999997,0.02860432675270357,0.0,0.08473426704793183,0.07764761674663165,0.13872504105346406,0.061829259482797605,0.03960406253615519,0.07273302016195393,0.06773893322432219,0.08606596940361703,0.0,2.7898925668617918e-18,2017-05-24
0.12940344752752914,0.07004101198769125,0.14999999999999997,0.018280547072708694,0.0,0.0798384631354268,0.08486042429978857,0.14483152673624552,0.06019972812744346,0.04127873309099971,0.07028786036583043,0.07027109380423165,0.08070716385210482,0.0,1.3040344641926781e-17,2017-06-22
0.13018936187800134,0.06938686300972355,0.15000000000000002,0.01757050296944358,0.0040539905518717605,0.07720377042553717,0.07102134955332932,0.15000000000000002,0.06563481144239607,0.041254914582887284,0.069714747748566,0.07771702586826493,0.07625266196997901,1.1503026645050934e-17,0.0,2017-07-24
0.1311735783384397,0.05903024368309288,0.15,0.01788505581537111,0.0072464877911441235,0.08345421442390732,0.0754843450015748,0.15,0.06888816035033216,0.03295174137282646,0.06766737001680508,0.0748418888127055,0.08137691439380092,0.0,6.072234048336319e-18,2017-08-23
0.14244237656854294,0.04507646386730481,0.14999999999999997,0.021724831968498528,0.040853081045390184,0.07676759023042193,0.06269536529499821,0.14114634600185172,0.06475592236976964,0.027884511331924787,0.05742025953564887,0.07747123667877519,0.09176201510687315,1.955204522020475e-18,9.952171306388721e-18,2017-09-22
0.1496846702707349,0.050989967739521525,0.14999999999999997,0.006681251566402032,0.04121570869061083,0.0985719112497799,0.05534527424816159,0.14079056923801622,0.06552484944203532,0.023974821644588046,0.05390373906648137,0.07649540218171248,0.0868218346619557,5.85540664951415e-19,0.0,2017-10-25
0.14999999999999997,0.05895489423417798,0.14999999999999997,0.004338519342786345,0.038452787180135006,0.09348704072444967,0.05451536488801042,0.14999999999999994,0.0639781680931522,0.026463744164016527,0.053035753301164126,0.07323583034628543,0.08353789772582232,7.055260540394006e-18,9.086057418486557e-18,2017-11-23
0.14996023397033226,0.061664183072000875,0.15000000000000002,0.0011299554614990978,0.040959996925041896,0.08793554922129146,0.04870680919691869,0.15,0.06841814298864757,0.022725052580380618,0.0655539085859687,0.07861358834864669,0.07433257964927228,0.0,0.0,2017-12-22
0.1499999999999999,0.06399574823217975,0.15,0.0,0.0460509533464707,0.08978446260695055,0.049727087064268725,0.14878043105330255,0.0662465189001246,0.021893336954336498,0.061284883815042344,0.07984377656796983,0.07239280145935462,0.0,2.6731949902269905e-18,2018-01-23
0.14717163228788774,0.06324170646926608,0.15000000000000002,0.0,0.05888528510830569,0.0991022955108702,0.051675200133829306,0.13024871523709217,0.0635477386370556,0.028028000652259664,0.06469850527248147,0.08526194219048444,0.05813897850046782,5.813751626252292e-18,0.0,2018-02-23
0.15,0.06978758477648167,0.14999999999999997,0.00032660261764983303,0.07453912957761276,0.09426614972410723,0.06251157198938068,0.1282195500437105,0.07754743388318193,0.021010240154174194,0.0602111601932405,0.07425210255002664,0.03732847449043408,1.845078800878499e-18,5.660453006981564e-18,2018-03-27
0.13648987687360076,0.0693151797094332,0.15000000000000002,0.0004645611098241936,0.07421125238452797,0.09832889499180207,0.06767495052594394,0.1336663793498428,0.0744265050620491,0.02165994271172988,0.06702743103098259,0.05862221032647782,0.04811281592378579,2.32200984318454e-18,2.4036306736334535e-18,2018-04-27
0.13255681366515884,0.06909979294653981,0.14999999999999997,0.010971315074118445,0.07523875661715983,0.10554977032477578,0.08112659028525936,0.11524841568006328,0.07891475590676622,0.019328886499114926,0.06273561924377226,0.053347207094889326,0.04588207666238188,1.4259433419733257e-19,2.289530323131626e-18,2018-05-29
0.12045204789437626,0.06183243433226932,0.15,0.02115533471477528,0.07410170987415253,0.10641239897201575,0.08781539206106227,0.12399674920936188,0.08222227463314413,0.014047963108597438,0.05976534721365562,0.053421458274117074,0.0447768897124725,0.0,0.0,2018-06-27
0.1272414360400728,0.06600300411174712,0.1486099702867257,0.02728225220397013,0.07846650279927918,0.10418120199673288,0.08470223166348505,0.11773504962157995,0.08392581512906795,0.00557685724763662,0.06628216666842443,0.04239316213682915,0.047600350094448976,0.0,2.6619417158511055e-18,2018-07-26
0.12600324474248267,0.07902027740968212,0.14560287957174373,0.016132849472899394,0.0824078321089482,0.10933339209745617,0.08828557562039886,0.10196769975320359,0.10155686518949993,0.0,0.07286641454019807,0.03517473503106435,0.04164823446242292,0.0,0.0,2018-08-28
0.11302361639671116,0.09046638191235197,0.14999999999999997,0.017426545396729876,0.08961925668878679,0.12836710237405508,0.08593607851196829,0.08800882634708208,0.08671800550584746,0.0,0.06901454989085695,0.04126510450646569,0.04015453246914452,3.4175310869134143e-18,0.0,2018-09-28
