,KOTAKBANK.NS,INFY.NS,WIPRO.NS,TECHM.NS,ONGC.NS,NTPC.NS,ITC.NS,NESTLEIND.NS,BRITANNIA.NS,SUNPHARMA.NS,DRREDDY.NS,APOLLOHOSP.NS,BHARTIARTL.NS,TATASTEEL.NS,DLF.NS
2016-02-01,0.12025221648721103,0.0,0.0,0.0,0.1354198963714209,0.0979324807655043,0.0,0.0,0.0,0.13885179489768953,0.12858779768152084,0.13527289568670242,0.0,0.13114777301109012,0.11253514509886081
2016-05-02,0.126531762760854,0.0,0.0,0.0,0.1386903838995191,0.10759952292447322,0.0,0.0,0.0,0.13849267071730345,0.12974083642908077,0.1304686945230324,0.0,0.12126871330510879,0.10720741544062827
2016-08-01,0.12760738221852663,0.09040738285554802,0.0,0.13571050871102236,0.1428588818443482,0.1311434090490584,0.0,0.0,0.0,0.0,0.1428967114377842,0.0,0.0,0.12234173004494765,0.10703399383876445
2016-11-01,0.0,0.0,0.0,0.13291259302722033,0.14794015083246542,0.09562966241804391,0.0,0.0,0.1319050186304892,0.08403442632296827,0.15000000000000008,0.0,0.0,0.13429807424213427,0.12328007452667865
2017-02-01,0.0,0.0,0.0,0.15000000000000077,0.15000000000000077,0.14843396392098704,0.1439439116884099,0.0,0.15000000000000013,0.0,0.0,0.0,0.0,0.13946827809282067,0.1181538462977807
2017-05-02,0.0,0.0,0.0,0.15000000000000224,0.14999999999999386,0.12466213866150784,0.0,0.0,0.1491349362790082,0.0,0.0,0.0,0.1500000000000002,0.15000000000000274,0.126202925059485
2017-08-01,0.0,0.0,0.0,0.14999999999999997,0.0,0.0,0.0,0.0,0.1293002573161117,0.14999999999999997,0.0,0.14234226838385552,0.14999999999999994,0.14999999999999997,0.12835747430003294
2017-11-01,0.0,0.0,0.0,0.15000000000000022,0.0,0.0,0.0,0.0,0.0,0.15000000000000022,0.15000000000000022,0.12157189835897687,0.15000000000000022,0.15000000000000022,0.12842810164102214
2018-02-01,0.0,0.1056783285169521,0.0,0.1499999999999999,0.0,0.0,0.0,0.0,0.0,0.1500000000000001,0.1499999999999999,0.0,0.14999999999999997,0.1499999999999999,0.14432167148304798
2018-05-02,0.0,0.0,0.0,0.14999999999999988,0.10250710221994537,0.0,0.0,0.0,0.0,0.14999999999999988,0.14999999999999988,0.0,0.14999999999999988,0.14999999999999988,0.14749289778005512
