,KOTAKBANK.NS,INFY.NS,WIPRO.NS,TECHM.NS,ONGC.NS,NTPC.NS,ITC.NS,NESTLEIND.NS,BRITANNIA.NS,SUNPHARMA.NS,DRREDDY.NS,APOLLOHOSP.NS,BHARTIARTL.NS,TATASTEEL.NS,DLF.NS
2022-11-01,0.02906841145796102,0.04665374868716709,0.0,0.0,0.07917947868822989,0.07846151311254687,0.1035013168271568,0.15000000000000002,0.15000000000000002,0.08807922973943809,0.15000000000000002,0.013804698919441062,0.11125160256805926,0.0,0.0
2023-02-01,0.08790460551432427,0.00457607426144255,0.0,0.0,0.09890970090606424,0.05444237477611103,0.15,0.15,0.1278287687523596,0.10895201991380991,0.1048294925294353,0.023741883719311595,0.08881507962714161,0.0,0.0
2023-05-02,0.12523595118191302,0.0009542657623206474,0.0,0.009441148641133601,0.05392389996685083,0.08984306035398607,0.1404977237156328,0.07757821439828096,0.11704520703259193,0.1279074509411137,0.12868548386841772,0.03360134416655929,0.0952862499711995,0.0,0.0
2023-08-01,0.07862101921805936,0.0,0.0695280447509535,0.0,0.08442655510323305,0.08323308712351594,0.08297369643936336,0.08298940128175612,0.12428942139713006,0.14622587028033127,0.12116260264243361,0.012723512643151766,0.113826789120072,0.0,0.0
2023-11-01,0.10177148740452364,0.04237968188394238,0.023273512713589364,0.005956893419323662,0.11027738760774014,0.05975620839802248,0.06898368237781255,0.12713703958124156,0.10467677249597418,0.15000000000000002,0.08379304191065662,0.03427247089337454,0.08394791711349309,0.0037739042003058134,0.0
2024-02-01,0.10624463086568113,0.06126483056414811,0.0,0.0,0.04684713253810577,0.06049158251293631,0.09460090591381552,0.15000000000000002,0.08072907051869328,0.15000000000000002,0.09929316104731561,0.031293429558451956,0.10773317483856949,0.011502081642282825,0.0
2024-05-02,0.1199975790384312,0.09210795759583511,0.0,0.0,0.029816169982924422,0.05822191846624048,0.11318727748444682,0.1428906517062519,0.05335130763741641,0.13778608491398656,0.08720376128912224,0.012217012462910116,0.14301713634555302,0.01020314307688195,0.0
2024-08-01,0.11624863209885039,0.11869772532972288,0.0,0.0,0.0,0.024496429942649882,0.06265254268347609,0.15,0.11506137453623937,0.12963779892746516,0.12762431226476856,0.06635997163366097,0.08922121258316668,0.0,0.0
2024-11-01,0.11958146093451189,0.10868222595194887,0.0,0.006650326823304769,0.0,0.01292174955206557,0.12635692062401457,0.12142953119349253,0.09102282076307072,0.1481902126796923,0.1406236168042631,0.06526680093470928,0.059274333738926537,0.0,0.0
2025-02-01,0.10224893189685146,0.1185194787350773,0.0,0.025780678510329162,0.0,0.01872625498002107,0.09832577984893405,0.1389196241084134,0.09131927826426066,0.11047553960355817,0.12127759521035253,0.10520081251335052,0.06920602632885164,0.0,0.0
2025-05-02,0.10541504653481705,0.09429418949058162,0.0,0.03006030269863872,0.0,0.0,0.15000000000000002,0.15000000000000002,0.09884852817640022,0.09099307540499886,0.14469361338066586,0.13569524431389768,0.0,0.0,0.0
2025-08-01,0.10975156961831858,0.0648822064723839,0.0,0.02273984013135058,0.0,0.0,0.15,0.09779171138430563,0.13662408410982615,0.15,0.15,0.09849985515521836,0.019710733128596836,0.0,0.0
2025-11-03,0.10576986486725747,0.04506168293901261,0.004302473786172969,0.014297791901317936,0.01945151541291358,0.030255894370046423,0.15,0.08709341496775105,0.13163553548406903,0.12473053920664331,0.12449613108817355,0.09125973052494353,0.07164542545169851,0.0,0.0
2026-02-02,0.127300169144648,0.009681487866373007,0.04136173000251959,0.010093916390772981,0.024329234276738075,0.09897104163036799,0.15,0.03153619256438096,0.15,0.07832329156416616,0.11724287050467473,0.05375535072553103,0.10740471532982747,0.0,0.0
2026-05-01,0.04164210994306621,0.0,0.035102404992725385,0.06821351559391511,0.14001355240974006,0.11308426228416471,0.13485702850322356,0.0,0.15,0.1069891369460484,0.06512023659204697,0.0046266793023695026,0.14035107343269998,0.0,0.0
2026-08-03,0.03447507277045309,0.025971308019972137,0.049003414511393006,0.05775493881896043,0.13189230495477988,0.14368188722664876,0.14226997646445189,0.04249595447403845,0.10020883715870517,0.038383513782302855,0.04737105119922296,0.09354012593216675,0.09295161468690451,0.0,0.0
