Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity
2016-02-01,1.0034864770950027,1.0042370300294976,1.0080789231604539,0.9977035641245536
2016-02-02,0.9820677444035579,0.9951625782147381,0.9868120218111472,0.9613688015467801
2016-02-03,0.9734116692399141,0.9837139594829912,0.9815158760255611,0.9523192685312385
2016-02-04,0.9775916291859306,0.9890004775307002,0.9784483314459169,0.9536463304801513
2016-02-05,0.9886256768007327,0.9945438613979669,0.9879966422897544,0.973054070418324
2016-02-08,0.9771917925490651,0.9805787089393477,0.9728430963872855,0.960396890435977
2016-02-09,0.9699236395076059,0.9685387343368427,0.9657024341553719,0.9624096527159264
2016-02-10,0.957226789374923,0.9562022907751451,0.9599341176891839,0.9496922451829578
2016-02-11,0.9257580089891493,0.931274207094395,0.9319210533751339,0.911334515861999
2016-02-12,0.9216913704745512,0.9309589493645961,0.9330703608030044,0.9021934143585814
2016-02-15,0.9446788097854727,0.9372937746072567,0.9470946404908914,0.9383948332909335
2016-02-16,0.9344967551351281,0.9296032702011214,0.9405101759402985,0.9284663194841651
2016-02-17,0.9479435859963738,0.9400562094720932,0.9504775349146187,0.9448812999115039
2016-02-18,0.9630245295877338,0.9575935473947722,0.9678724384515767,0.9583877387206089
2016-02-19,0.9676541932545567,0.9625364276137,0.9691357550021779,0.9607296734861713
2016-02-22,0.9721310618643488,0.9624666517641508,0.9731140940928743,0.9692609327423135
2016-02-23,0.959685900433865,0.9491406409826483,0.965209963787791,0.9561336017816523
2016-02-24,0.9475970730866485,0.9382606796398518,0.9517341910540007,0.940424367500705
2016-02-25,0.9441216553965197,0.9303866007179281,0.9485675740194509,0.9433920692677271
2016-02-26,0.949667510572467,0.9343689030272753,0.953639009992519,0.950853195158678
2016-02-29,0.9426214813334299,0.9299976797653768,0.9482221129865404,0.9430439313464297
2016-03-01,0.9716838309638826,0.9613888276207119,0.9728155405303813,0.9648970104558345
2016-03-02,0.9909380634930205,0.9743240078971123,0.9831807935412791,0.9865609220326524
2016-03-03,1.0023490214358262,0.9853106967451614,0.9817810869711233,1.0002674339756548
2016-03-04,1.0023964142013884,0.982965184216728,0.9776871237848702,1.0046689938532856
2016-03-08,1.0024465234265572,0.9841813993613037,0.9759790179660237,1.0030395694333507
2016-03-09,1.0070086638937759,0.9869675022344383,0.9769237835337706,1.0074868815081772
2016-03-10,1.0032360156227182,0.9810348269383522,0.9728669083470782,1.0063214984627917
2016-03-11,1.0025640666285396,0.9804376613283011,0.9726687990212661,1.0053916049125227
2016-03-14,1.0059180289070644,0.9844845615711606,0.9721475862845617,1.0065618078514618
2016-03-15,0.994436079097956,0.9721414702530146,0.9568089971638665,0.9959914231102814
2016-03-16,0.9976050390440673,0.9776058718067615,0.9597176772263896,0.9991005493181422
2016-03-17,1.0021910546972694,0.9850056284345315,0.9599053393651301,0.998917731857869
2016-03-18,1.0135271970797939,0.9970662063533521,0.9677052951383786,1.0088351430209188
2016-03-21,1.0235382793956371,1.0068057289446495,0.976375626787286,1.0176882155768194
2016-03-22,1.0239301012572752,1.0001477257897229,0.9775318459881089,1.0231412676283884
2016-03-23,1.0260439150632163,1.001076837407781,0.977758641848561,1.024221446696548
2016-03-28,1.0115550306367713,0.9988104636055614,0.9671459610718739,1.0038267111849564
2016-03-29,1.0035006991377586,0.9917399560663752,0.9540560302889801,0.993610820663379
2016-03-30,1.026880244784995,1.0088901790746128,0.9666368583757524,1.02348005129704
2016-03-31,1.0308805003390697,1.018159057738215,0.9723151354209152,1.0207147520175655
2016-04-01,1.0266261842892686,1.0101404751893097,0.9719803574553088,1.0221557906339303
2016-04-04,1.033216440476874,1.019411708938156,0.9795091745835404,1.0243838287560427
2016-04-05,1.0142011820450028,1.003188270860939,0.9634413319716749,1.004301215580289
2016-04-06,1.0186967803548577,1.0013090438691405,0.9655346057704085,1.013740777260904
2016-04-07,1.0152072080762666,0.996532416493081,0.9621101344882687,1.0136590561051761
2016-04-08,1.023348942091855,1.0039870050417028,0.966626680247312,1.0230531778878476
2016-04-11,1.035867329605821,1.01826521349419,0.9746946617285339,1.032207494041435
2016-04-12,1.0411406099017972,1.026513237796169,0.9808782995352172,1.0356778226902834
2016-04-13,1.0540260381687814,1.0401108599264024,0.9919300407366719,1.0490891909617308
2016-04-18,1.0659085133540327,1.0532047533847841,1.0098080942558774,1.0514216207862543
2016-04-20,1.0740672561340727,1.0570701503567024,1.0170119115585778,1.0649114189681936
2016-04-21,1.0638287414573155,1.0381343058537602,1.0006379633229991,1.0655555185399583
2016-04-22,1.061471192479706,1.0352022227263526,0.9976064864918033,1.0629126507662827
2016-04-25,1.0504542244411967,1.027484119551693,0.9876454202488657,1.047298507454266
2016-04-26,1.061693771651523,1.0356655427807018,0.9946875935069625,1.062003074898318
2016-04-27,1.0712385746972837,1.04838040889927,0.9992640254037959,1.0673214201096657
2016-04-28,1.0583421124033763,1.0348291181193405,0.9838416219811005,1.053357942765522
2016-04-29,1.063457645459756,1.0355300495697741,0.9917739267174042,1.0650742263622435
2016-05-02,1.0558409468950924,1.027239374209953,0.9851565182428944,1.0587323753680693
2016-05-03,1.044678107053401,1.0172775253725825,0.9758052856605041,1.0465743546100041
2016-05-04,1.0345167863810514,1.0128285795854102,0.9682617499392373,1.0343299318792583
2016-05-05,1.0399653312013082,1.0152459814313308,0.9714581469410465,1.0395936076860193
2016-05-06,1.0374575312739611,1.0144929048931708,0.9684154415822477,1.0365818383722702
2016-05-09,1.0463496548845177,1.02247363536575,0.9768937867161598,1.0446452122781373
2016-05-10,1.0461635206003124,1.0232450278808232,0.9760989060846211,1.0410619409668815
2016-05-11,1.0416710743378443,1.0197755794743657,0.9786826720189438,1.0388859872293268
2016-05-12,1.0523056696517443,1.030663731653618,0.9851811150961043,1.0470818912841813
2016-05-13,1.046182637064541,1.0353608506301464,0.9785243892427065,1.0294458301532157
2016-05-16,1.0568581638973518,1.0465967108071643,0.9882362098727632,1.0399041146954104
2016-05-17,1.0574632817419152,1.0426608652748077,0.9896325820044002,1.0417111991296268
2016-05-18,1.0610211198991764,1.0430563888673967,0.9908548097758991,1.0488795708163727
2016-05-19,1.050835092546886,1.0340790521811325,0.9841749338696,1.0366768009280614
2016-05-20,1.0479813536178033,1.0305304047662878,0.9810870741504534,1.037716324512074
2016-05-23,1.0406573687133025,1.0296847571738876,0.9712556078043683,1.0302996900350687
2016-05-24,1.0402897971780982,1.0306144439135416,0.9704513862517979,1.0289565951899038
2016-05-25,1.0646986900403053,1.057061361279155,0.9868279361393616,1.0434217220252378
2016-05-26,1.0765017745917438,1.0635544910024501,0.9958109862906153,1.0565398868326468
2016-05-27,1.0813138309234624,1.0649224853033572,0.9998197515810678,1.0683421868539063
2016-05-30,1.0904526189889223,1.0805327274841476,1.0096386133493092,1.0718736117539402
2016-05-31,1.0810244211471791,1.0647936250001317,1.0048186359605136,1.0668296983064562
2016-06-01,1.0957588500751474,1.0871406267376917,1.0188571943487945,1.0725940724739778
2016-06-02,1.0963969991270313,1.0821128420098156,1.0186377891896923,1.0753733065670374
2016-06-03,1.0929046563215776,1.079363746058866,1.016147768387634,1.072632844003331
2016-06-06,1.0882152621720447,1.0748731276980679,1.0131793787042487,1.066637332351949
2016-06-07,1.0956279122495456,1.0799988007904668,1.019687618068437,1.077414820397805
2016-06-08,1.095743770321635,1.081490227410427,1.0156484021714272,1.0778809077584965
2016-06-09,1.0931459556397345,1.077779990396023,1.0096656826552655,1.0829389957318387
2016-06-10,1.0875346678195068,1.0776261871767705,0.9992172542853803,1.0726786367826475
2016-06-13,1.0753076299019009,1.0683075486548783,0.9874380005769318,1.0588317146211252
2016-06-14,1.0786080684174306,1.0713994422953017,0.9892840146386005,1.0626323126482131
2016-06-15,1.0883438354688273,1.0817829845179705,0.9987994454269704,1.0712112791073596
2016-06-16,1.0802930540303692,1.0740397189196929,0.994114770956083,1.061938890687805
2016-06-17,1.0796867152915168,1.0768320061970018,0.988654566638175,1.0565676486176374
2016-06-20,1.0929196732842825,1.0865670489431674,0.9973620874538588,1.0704916735856786
2016-06-21,1.0884748414775653,1.081437759495447,0.9938636523442561,1.0684158730573292
2016-06-22,1.090831834957513,1.0818330914286383,0.9930381645920823,1.0728540042096952
2016-06-23,1.0935938682656254,1.0837182814263346,0.9989533226858988,1.0757330148278301
2016-06-24,1.0745946532339377,1.0718460578719984,0.9820351933537421,1.0548997260585242
2016-06-27,1.077248050496715,1.0718406156876166,0.9808092200343657,1.0640383850051593
2016-06-28,1.0813400095456744,1.0782038350113865,0.9879844017835124,1.0651571697253233
2016-06-29,1.094516031978508,1.0845872010349027,0.9965655289629141,1.0827850145784392
2016-06-30,1.1079052557971845,1.096284326968889,1.0023821219395928,1.1007604531216695
2016-07-01,1.1202546161508178,1.1046620079414642,1.0109549887010405,1.1150979328317556
