Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity
2016-09-14,-0.00044732691594744664,-0.0019508020194317448,0.0008249568519068519,0.00022901391966355486
2016-09-15,-0.00230213353931174,-0.0005744369052011113,-0.003132288557856792,-0.006034960718943272
2016-09-16,0.004071605468798834,0.00561143979244194,0.00210171640331371,0.002024222956022838
2016-09-19,0.002630133788188774,-0.0033099473288439175,0.004607691918632586,0.009323694950362596
2016-09-20,-0.005001259052249074,-0.004997208202460938,-0.006742980726729597,-0.005059099035918661
2016-09-21,0.0007275753496724068,0.0005633987216721757,-9.041712776263703e-05,0.00027979611487362853
2016-09-22,0.010916774235500595,0.009330926331437344,0.017690138785865377,0.010689643132936591
2016-09-23,-0.00057937106389374,-0.00017390514263470463,-0.0004164555626851057,0.0005097046731028173
2016-09-26,-0.01226261733393327,-0.00842978882671922,-0.013725276070702869,-0.015592892032253565
2016-09-27,-0.0005835798986428204,0.0004059133224070346,-0.0011254601565581764,-0.0023133400596915647
2016-09-28,0.003980517027970521,-0.0001063681355752816,0.006477537477965361,0.006519667861732566
2016-09-29,-0.025665368557250278,-0.020067401799179003,-0.03360172533365906,-0.02774500229807667
2016-09-30,0.005397209602392188,0.00190057586349909,0.009451258030221791,0.006642611609672281
2016-10-03,0.017468681395486095,0.015997445034706265,0.023892087805401738,0.016738451163036128
2016-10-04,0.010797448818495217,0.007224682841236611,0.007200733061007682,0.01536170539131338
2016-10-05,-0.003116906014880328,-0.0036558581250635807,0.005103981360805051,-0.004157136221671212
2016-10-06,-0.007224332999733034,-0.0053919979110993626,-0.010883009116179738,-0.009105473852992513
2016-10-07,-0.002096296655100087,-0.004989755019387391,0.005304510421736395,0.0015175141721680565
2016-10-10,0.0021317336617267006,-0.0007329225898412683,-0.00018686610858534189,0.003527124607771469
2016-10-13,-0.007895931885589954,-0.00912712622149371,-0.016242181042532295,-0.004812132356632249
2016-10-14,0.0029535118140693204,0.006126094036180591,0.011869624348403662,0.001316353879219133
2016-10-17,-0.00608158887841782,-0.006946594960598971,-0.006369962112762154,-0.005903796477171083
2016-10-18,0.015841262712776458,0.01556332766559106,0.01766225602731239,0.016216471264769588
2016-10-19,0.0011901650288216868,0.0010531085519403008,-0.003667381834618632,0.0020810124640612093
2016-10-20,0.0023611601321677674,0.0003092397570949185,0.004439280643139149,0.004548159799813297
2016-10-21,0.0065042531856494695,0.006888785315627859,0.004393069799424565,0.007980276745202155
2016-10-24,-0.003196093271181621,-0.009010380082027043,0.0007188437065505601,0.00433072712104204
2016-10-25,-0.0011363729727594265,0.000144336874072775,-0.007454812484076469,0.0006774720553793675
2016-10-26,-0.002963063743440628,0.001863697902268356,-0.007380571029665872,-0.0035871081758695163
2016-10-27,-0.0006954949196384603,0.001303181689238306,0.0004601149525235433,-0.003653045641761048
2016-10-28,0.008371028710807003,0.007229466931657959,0.00977256824024272,0.012721356394455053
2016-11-01,-0.003170529505072834,-0.008593896008585141,-0.00012597483807732374,0.0030202289262745686
2016-11-02,-0.014785805975275616,-0.010810209906897395,-0.009790944128218583,-0.0179158163317393
2016-11-03,-0.009487821746610968,-0.008502891459865596,-0.008465086925334854,-0.011351424317412786
2016-11-04,-0.007389723248096294,-0.0039839127026530625,0.004321010984118924,-0.016034240371984067
2016-11-07,0.007028883708485754,-0.002354972562357018,0.004330935207002749,0.013450271589969384
2016-11-08,-0.0013225471587608136,-0.00042951277346492595,-0.0013420218994764936,-0.0023911880371844676
2016-11-09,-0.01630125555049061,-0.002151122553909435,-0.011296766924966319,-0.02382699609365436
2016-11-10,0.016717562587758424,0.004548214759980666,0.022766275034839918,0.02985446128020569
2016-11-11,-0.02053713579510237,-0.016881574286200705,-0.02129761572275951,-0.02265498056635423
2016-11-15,-0.0185338353429041,-0.02050601716571786,-0.032374765231611397,-0.01663217100524325
2016-11-16,-0.0063016985344146355,-0.004808243277718184,-0.007275400827023035,-0.007819480976475923
2016-11-17,-0.002400250883070027,-0.007021313412706031,0.0015179266954491373,0.002607840001797902
2016-11-18,0.007299464394559361,0.0061201308617304774,0.0004165583001109884,0.010082559135420782
2016-11-21,-0.015992052758388362,-0.012700370500576633,-0.01494589115958337,-0.01840124919844384
2016-11-22,0.009668980249392741,0.010131330452833622,0.006587624392157085,0.007790588354014618
2016-11-23,0.01124263221752839,0.0037984985202558054,0.013558662594313596,0.02058023478996626
2016-11-24,-0.0014121280518327606,0.00346777830850159,-0.0030729808113145974,-0.008060560177935336
2016-11-25,0.0186028269041228,0.013513929357475985,0.015537149238857836,0.021397734824387206
2016-11-28,0.01164125759134327,0.014338726016976635,0.011623003596696053,0.006741538027348592
2016-11-29,0.00021552487557860477,0.00027820904571158834,-0.0013996339177783737,0.0020260968608436045
2016-11-30,0.003218300648396021,0.0004683538899180259,0.008419944423432357,0.006703304412403389
2016-12-01,-0.0032129600959327096,-0.0019048759227995485,-0.004015007351383867,-0.0044966532641448845
2016-12-02,-0.010596907202643904,-0.012078964591017875,-0.011547646090142156,-0.008747975259903278
2016-12-05,0.007002998087225575,0.0051441067078500345,0.012443886770410214,0.008589748718415302
2016-12-06,0.004355928640670967,0.0037646953534529732,0.002260389121130988,0.004979222296224063
2016-12-07,-0.010593665795463928,-0.0038195292158646876,-0.004948597409078858,-0.016016644949049388
2016-12-08,0.01550468238609249,0.011508234400146667,0.019674483710020976,0.017731128719618305
2016-12-09,0.0032994398269437946,0.0006936810264606008,0.003968158498062609,0.004201680491234712
2016-12-12,-0.007027339461934467,-0.008442090082322015,-0.006764664110312044,-0.004780947247554077
2016-12-13,0.005525226083131301,0.006716954938213364,3.117745719795253e-05,0.0020774744609636468
2016-12-14,-0.006719192283625589,-0.005680988933756835,-0.009887749405283572,-0.008255745010395306
2016-12-15,-0.008945843775174503,-0.011678411601007507,-0.0053846630371054026,-0.005244990441240162
2016-12-16,-0.006751869981174191,-0.006334073230650404,-0.011196906193425008,-0.007664447569961132
2016-12-19,-0.006424066212898714,-0.006927095478658999,-0.0030297909894170093,-0.006237661650291002
2016-12-20,-0.0022474199185886067,-0.0037672777066229787,-0.003907754341268204,-0.002802798837593646
2016-12-21,-0.0016871892670356691,-0.005273213373981965,-0.001489362891982565,0.0033789648408057236
2016-12-22,-0.014444676528626197,-0.012738887736856493,-0.016203818306495484,-0.01692301271956394
2016-12-23,-0.0020070206431848205,-0.0004725496571668676,-0.001986704178288615,-0.002830602843813988
2016-12-26,-0.012182193860999216,-0.0031551699460379847,-0.008103278919000301,-0.0210842557162813
2016-12-27,0.015409217005851291,0.01221769821438128,0.014285903000704002,0.015317537104370931
2016-12-28,0.002872633700299887,0.004593614130240587,0.0005638016710567252,0.0017196275589358232
2016-12-29,0.007812073837985349,0.006140150231089343,0.00937941959391737,0.011023240842115915
2016-12-30,0.009308698011028642,0.010241668894222402,0.006870353088563904,0.004905495419901678
2017-01-02,0.007568432541036094,-0.0004948809954803072,0.0038928619085785866,0.015553508038165513
2017-01-03,-0.0005327667190835063,-0.0014418078696217793,0.001196736608081272,-0.0001515841745003848
2017-01-04,0.007790283762909295,0.001450308821510283,-0.004199235058518989,0.011439309267532193
2017-01-05,0.007244021065477635,0.005840297519787541,0.011754143189375399,0.009773794716863052
2017-01-06,-0.0042896016439801605,-0.0028608201395354626,0.003952470838675988,-0.0013604092217676354
2017-01-09,-0.0045141301165807154,-0.004263444822334547,-0.003345713652241034,-0.007799665642231798
2017-01-10,0.003173211089842307,0.003638088660058926,0.005047336387872029,0.0009805016377002931
2017-01-11,0.008283082817633508,0.007588292455878876,0.013456749210637213,0.011766076622151145
2017-01-12,0.0052857678465256675,0.004933644373566952,0.004981228252127434,0.005090815514893755
2017-01-13,-0.0011192063968388135,-0.00232709439281496,0.002457421475316509,-0.00037195745168237533
2017-01-16,0.000944274338388307,-0.0029743035956097197,0.0022731655738248892,0.006833715517185944
2017-01-17,0.0021697338753155476,0.00133367358270618,0.0031953451764268415,0.00304754635717606
2017-01-18,0.0024864923622630476,0.00013453500604486,0.008175698586640854,0.006344266811599264
2017-01-19,0.002287679032201167,0.0012365284877854316,0.004711708637180134,0.0019187201072692352
2017-01-20,-0.010552907530686776,-0.005329893091551004,-0.011459223320023436,-0.01653002958749624
2017-01-23,0.0042681481218826145,0.0025501591587696057,0.009229766467312165,0.004619769232414398
2017-01-24,0.007435535384348855,0.007877107079413892,0.009444106840103082,0.010076546986498992
2017-01-25,0.009562150398631782,0.011112774895494231,0.016750638840698658,0.007532731191128982
2017-01-27,0.0003614243153867605,0.0007787408541431802,-0.003797935327644733,0.001067677169379585
2017-01-30,0.004722088499638027,0.006994801742771176,-0.007296112561025737,0.001048259953451201
2017-01-31,-0.008996948398322817,-0.007339820149994805,-0.002834332863146724,-0.010567025865611316
2017-02-01,0.008021861618273176,0.00020856275011708815,0.010569492506172659,0.01839770165170084
2017-02-02,0.010034562869730822,0.009294585258844069,0.008609866385183938,0.006886851231426791
2017-02-03,0.007176783683662546,0.006579085840924353,-0.0009953240531520755,0.005603912435753188
2017-02-06,0.007668528604347174,0.009144337393071985,0.00725173151677793,0.00515604913197275
2017-02-07,-0.007422950353675255,-0.00705842944091894,-0.007286955375898029,-0.008916097071406838
2017-02-08,-0.002522205463152627,-0.003526627652866426,-0.0023861707986304113,0.0008242686386499136
2017-02-09,0.001813732327006694,0.002493770148728367,-0.005316153151425704,-0.0008277466470211122
2017-02-10,0.004586957890580481,0.0032033877984435103,0.004274173319245977,0.007616967909965125
2017-02-13,0.0035365959822497273,0.006065759036860586,0.0037899558573298415,0.0019546638080900364
2017-02-14,0.002925423197176974,0.00447816393306311,0.0019465382372218449,0.0003992102284137585
2017-02-15,-0.01378934968695418,-0.0076214282704965275,-0.0054127087381284035,-0.014423870421027739
2017-02-16,0.01225146746339645,0.01151037759679675,0.0028212965134529564,0.007536739546890983
2017-02-17,0.004056406786929734,0.003059155464026331,0.0022951241282697854,0.0017083732320583732
2017-02-20,0.007510860157104455,0.005038303251833111,0.0095831826709574,0.00953537197548063
2017-02-21,-0.0005108596509643798,-0.0008814605239763763,-0.000924235981644015,0.0020412502660136136
2017-02-22,-0.0030518289182569244,-0.0011978459535506225,-0.007763086230493624,-0.007001231672087363
2017-02-23,0.005801395656800134,0.008205422416950313,0.003450815232628005,0.0013835128063540724
2017-02-27,-0.007064459927874614,-0.007685765779783783,-0.0071397405028225495,-0.004612429377534668
2017-02-28,0.00102377287088274,-4.493422207261437e-05,-0.003507686089934,-0.002123522130546786
2017-03-01,0.009854615136754043,0.007631364061360446,0.008175231087230244,0.006114071745767299
2017-03-02,-0.01594260230163913,-0.009808700627301398,-0.01398698295497337,-0.020830083882396575
2017-03-03,-0.0013749669899901075,-0.005799994412377245,-0.0028511038154307665,0.0017878078096645513
2017-03-06,0.003705575290029974,0.005820136792462578,0.00688316124145439,0.003048550318649357
2017-03-07,-0.001904518213924527,0.0006464112725639069,-0.002535507142299209,-0.0035421799663842802
2017-03-08,-0.004873655003522668,-0.00031458312431643216,-0.0039650667253957154,-0.008899582223735268
2017-03-09,-0.008301486574904102,-0.01151593250871761,-0.005720915973089522,-0.0033599034209845107
2017-03-10,-0.0011904114050517996,0.00022029511523663373,0.0006558766815683865,-0.003171758824698813
2017-03-14,0.01206596524987413,0.00905542358477247,0.00779876402421386,0.013861830282842456
2017-03-15,-0.0004739063324285803,-0.0012836335064071772,0.0024331171708655347,0.00110346694710817
2017-03-16,0.010606261305601404,0.008170353771551245,0.01197424933985811,0.01381922527754367
2017-03-17,0.0005376801769205857,-0.002103169283156395,0.0032198203630708186,0.005732742890380192
2017-03-20,-0.0006499331696469734,0.0005592729900500434,0.003370461037063801,0.0001940498925714607
2017-03-21,0.0006437180780941936,-0.0003648092271877786,0.007561079036706931,0.007183163400865381
2017-03-22,-0.007046353078311128,-0.0041997348956128175,-0.010762792909733216,-0.010046147486752567
2017-03-23,0.0061071397563036605,0.006301394910579799,0.0052910935650671296,0.006894812335664732
2017-03-24,0.0005669270819008403,0.0025441398916681633,0.0020656006620862555,-0.001071571325972635
2017-03-27,-0.007696482145561021,-0.005001348176583815,-0.007734090396366308,-0.009946386160926869
2017-03-28,0.0009536958165414337,0.0017315496699401715,0.0011459964138647027,-0.0010400183664882145
2017-03-29,0.0016408267496947403,0.0008488132925646846,0.003912978815252641,0.004839741055995694
2017-03-30,0.0008808426601623734,0.005394150151872945,-0.0015785054527601376,-0.004022898967932573
2017-03-31,0.0027320014526415874,0.004706171078976627,0.005235344343513494,0.0017319360547970396
2017-04-03,-0.0014613802434918137,-0.0036055022926380115,-0.00029960869074825225,-0.001626771036598587
2017-04-05,0.0021694687209171206,0.003403124871774697,0.005542288347719955,0.002479185978430257
2017-04-06,0.002174991401588414,-0.0009551828612624852,0.0010018402422958734,0.006330687598618974
2017-04-07,-0.008125268893407693,-0.005897230831468015,-0.005979797349784089,-0.006396411170834391
2017-04-10,0.00016229821021097998,-0.002344090727063805,0.001961635994574334,0.004318060346091973
2017-04-11,0.005496952326184768,0.004503709202895554,0.003895952952760018,0.00585128980116371
2017-04-12,-0.0030593344506806477,-0.0037024968789137417,-0.005417500099108953,-0.005936712084894235
2017-04-13,-0.010665887166673802,-0.009720516284929821,-0.012562443868068388,-0.012073308724579259
2017-04-17,-0.0015482203777917667,-0.0058159707760496015,-0.007618725728133109,-0.0005969878208552195
2017-04-18,-0.00853486834503487,-0.0028590945622881912,-0.0052790573019666324,-0.010455013772621962
2017-04-19,0.001399202990038127,-0.0006980391483281366,0.002512906747683385,0.006409293543982843
2017-04-20,0.003746462480026707,0.0044815947337380185,0.001590025821831489,0.0018023838069414566
2017-04-21,0.0024211218636542666,-0.0030099575186679013,-0.0006328609635771702,0.01061338595027497
2017-04-24,0.004948109023866874,0.0019329953034529896,0.003214390948345192,0.007154903366842214
2017-04-25,0.009768429155265816,0.007327236973292364,0.008592339492818117,0.012103229047819042
